mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.217,0.9,-1.418,2.027,0.011,0.015,6234.0,2766.0,1.0
0.017,0.89,-1.688,1.692,0.012,0.014,5972.0,3126.0,1.0
-0.041,0.947,-1.817,1.718,0.01,0.017,8462.0,2764.0,1.0
-0.058,0.906,-1.779,1.592,0.01,0.014,7811.0,3185.0,1.0
0.083,0.898,-1.536,1.862,0.011,0.014,6791.0,3557.0,1.0
-0.218,0.928,-1.89,1.609,0.012,0.014,6361.0,3132.0,1.0
-0.064,0.897,-1.651,1.714,0.011,0.014,6215.0,3135.0,1.0
-0.212,0.915,-1.946,1.537,0.01,0.015,7742.0,2768.0,1.0
-0.51,1.063,-2.378,1.532,0.018,0.016,3604.0,3184.0,1.0
0.27,0.901,-1.427,1.969,0.011,0.014,6717.0,3072.0,1.0
-0.417,0.974,-2.124,1.484,0.014,0.014,4810.0,3351.0,1.0
0.015,0.944,-1.766,1.79,0.011,0.017,7707.0,2623.0,1.0
-0.411,0.984,-2.232,1.401,0.015,0.014,4490.0,2846.0,1.0
-0.171,0.931,-1.926,1.626,0.01,0.016,8182.0,2612.0,1.0
0.07,0.898,-1.596,1.786,0.011,0.014,6463.0,3323.0,1.0
0.099,0.919,-1.597,1.828,0.012,0.016,5687.0,3109.0,1.0
0.159,0.872,-1.564,1.752,0.011,0.014,6602.0,3127.0,1.0
0.191,0.909,-1.475,1.993,0.011,0.015,6370.0,2988.0,1.0
0.4,0.93,-1.363,2.132,0.012,0.015,5670.0,3049.0,1.0
-0.221,0.932,-1.943,1.588,0.01,0.016,7840.0,3002.0,1.0
0.266,0.909,-1.408,1.963,0.011,0.014,6630.0,3217.0,1.0
0.324,0.223,0.001,0.726,0.004,0.003,3526.0,2843.0,1.0
0.325,0.221,0.0,0.723,0.003,0.003,3726.0,2536.0,1.0
0.3,0.23,0.0,0.724,0.005,0.003,2444.0,2789.0,1.0
0.311,0.221,0.0,0.705,0.004,0.003,3496.0,2963.0,1.0
0.367,0.24,0.0,0.774,0.005,0.004,2281.0,2790.0,1.0
0.339,0.23,0.0,0.741,0.003,0.002,4084.0,2572.0,1.0
0.326,0.224,0.0,0.729,0.003,0.003,3975.0,2252.0,1.0
0.365,0.239,0.0,0.769,0.005,0.004,2248.0,2682.0,1.0
0.328,0.223,0.0,0.725,0.003,0.002,3991.0,2243.0,1.0
0.343,0.222,0.0,0.731,0.003,0.002,3664.0,2333.0,1.0
0.305,0.236,0.0,0.745,0.004,0.003,3211.0,3369.0,1.0
0.318,0.228,0.0,0.732,0.004,0.003,2929.0,2113.0,1.0
0.327,0.221,0.0,0.723,0.003,0.002,4093.0,2852.0,1.0
0.338,0.219,0.001,0.719,0.003,0.002,4026.0,2455.0,1.0
0.337,0.227,0.0,0.735,0.003,0.002,4280.0,2792.0,1.0
0.318,0.221,0.0,0.712,0.003,0.002,3771.0,2301.0,1.0
0.347,0.225,0.0,0.738,0.004,0.003,3652.0,2863.0,1.0
0.333,0.218,0.001,0.72,0.004,0.003,3564.0,2595.0,1.0
0.347,0.226,0.0,0.74,0.004,0.003,3227.0,2586.0,1.0
0.384,0.273,0.0,0.831,0.008,0.005,1371.0,2493.0,1.0
0.308,0.228,0.0,0.73,0.004,0.003,3331.0,3106.0,1.0
0.366,0.252,0.0,0.789,0.006,0.004,1870.0,2914.0,1.0
0.331,0.216,0.0,0.715,0.003,0.003,3726.0,2594.0,1.0
0.366,0.248,0.0,0.793,0.006,0.004,1831.0,2460.0,1.0
0.343,0.226,0.0,0.737,0.003,0.002,3910.0,3045.0,1.0
0.327,0.223,0.0,0.721,0.003,0.002,3858.0,2302.0,1.0
0.32,0.218,0.0,0.711,0.003,0.002,3760.0,2230.0,1.0
0.321,0.221,0.001,0.722,0.003,0.002,3796.0,2693.0,1.0
0.316,0.221,0.0,0.723,0.004,0.003,3236.0,3406.0,1.0
0.304,0.233,0.001,0.74,0.005,0.003,2459.0,2283.0,1.0
0.345,0.228,0.001,0.749,0.004,0.003,3015.0,2678.0,1.0
0.318,0.228,0.0,0.735,0.004,0.003,3020.0,3281.0,1.0
0.335,0.225,0.0,0.731,0.003,0.002,3968.0,2667.0,1.0
0.334,0.222,0.0,0.718,0.003,0.002,4132.0,2872.0,1.0
0.329,0.239,0.0,0.761,0.005,0.003,2712.0,2897.0,1.0
0.341,0.232,0.0,0.751,0.004,0.003,3268.0,2898.0,1.0
0.333,0.24,0.0,0.762,0.005,0.004,2252.0,2277.0,1.0
0.338,0.226,0.0,0.733,0.003,0.002,4075.0,2230.0,1.0
0.333,0.224,0.0,0.729,0.004,0.003,3220.0,2399.0,1.0
0.337,0.238,0.0,0.759,0.005,0.003,2565.0,2469.0,1.0
0.336,0.227,0.0,0.734,0.003,0.003,4109.0,2597.0,1.0
0.332,0.224,0.0,0.723,0.003,0.002,3736.0,2285.0,1.0
0.326,0.24,0.0,0.768,0.005,0.003,2494.0,3267.0,1.0
0.331,0.23,0.0,0.74,0.004,0.003,2892.0,2525.0,1.0
0.337,0.225,0.0,0.731,0.003,0.002,4022.0,2432.0,1.0
0.336,0.222,0.0,0.721,0.003,0.002,4249.0,2588.0,1.0
0.333,0.227,0.0,0.738,0.003,0.003,3779.0,2454.0,1.0
0.334,0.226,0.0,0.724,0.004,0.003,3422.0,2759.0,1.0
0.334,0.222,0.0,0.72,0.004,0.003,3342.0,2458.0,1.0
0.334,0.222,0.0,0.725,0.003,0.002,3689.0,2604.0,1.0
0.338,0.221,0.0,0.726,0.003,0.002,4117.0,2781.0,1.0
0.327,0.26,0.0,0.8,0.007,0.005,1447.0,2536.0,1.0
0.334,0.233,0.0,0.751,0.004,0.003,3392.0,3036.0,1.0
0.336,0.247,0.0,0.78,0.006,0.004,1974.0,2796.0,1.0
0.332,0.222,0.0,0.726,0.004,0.003,3384.0,2556.0,1.0
0.331,0.247,0.0,0.782,0.005,0.004,1982.0,2817.0,1.0
0.339,0.223,0.0,0.727,0.003,0.003,3717.0,2546.0,1.0
0.333,0.223,0.0,0.726,0.003,0.003,3919.0,2723.0,1.0
0.337,0.225,0.0,0.737,0.003,0.003,3871.0,2674.0,1.0
0.329,0.223,0.0,0.731,0.004,0.002,3634.0,2884.0,1.0
0.332,0.225,0.0,0.727,0.004,0.003,3381.0,2965.0,1.0
0.327,0.24,0.0,0.757,0.005,0.003,2637.0,2913.0,1.0
0.338,0.222,0.0,0.726,0.004,0.003,3506.0,2672.0,1.0
0.331,0.229,0.001,0.732,0.004,0.003,2629.0,2716.0,1.0
0.341,0.225,0.0,0.733,0.004,0.003,3538.0,2592.0,1.0
0.341,0.224,0.0,0.731,0.003,0.002,3605.0,2248.0,1.0
0.37,0.247,0.0,0.79,0.005,0.003,2798.0,2959.0,1.0
0.348,0.231,0.0,0.748,0.004,0.003,3502.0,2606.0,1.0
0.3,0.229,0.0,0.712,0.005,0.004,2032.0,2300.0,1.0
0.323,0.22,0.0,0.715,0.003,0.002,4134.0,2482.0,1.0
0.341,0.226,0.0,0.737,0.003,0.002,3623.0,2671.0,1.0
0.298,0.226,0.0,0.712,0.004,0.003,2508.0,2311.0,1.0
0.335,0.225,0.0,0.723,0.003,0.002,4388.0,2517.0,1.0
0.326,0.22,0.0,0.72,0.003,0.002,3848.0,2230.0,1.0
0.368,0.25,0.0,0.788,0.005,0.003,2654.0,2752.0,1.0
0.352,0.235,0.001,0.763,0.004,0.003,3031.0,2694.0,1.0
0.336,0.225,0.0,0.727,0.003,0.003,3980.0,2763.0,1.0
0.326,0.222,0.0,0.727,0.003,0.002,4354.0,2623.0,1.0
0.33,0.223,0.0,0.726,0.003,0.002,4076.0,2682.0,1.0
0.348,0.23,0.001,0.758,0.003,0.002,4423.0,2967.0,1.0
0.319,0.219,0.0,0.709,0.004,0.003,2917.0,2722.0,1.0
0.333,0.224,0.0,0.732,0.004,0.003,3601.0,2678.0,1.0
0.315,0.221,0.0,0.71,0.004,0.003,3433.0,2411.0,1.0
0.288,0.245,0.0,0.762,0.007,0.005,1458.0,2830.0,1.0
0.358,0.239,0.0,0.774,0.004,0.003,3242.0,2829.0,1.0
0.298,0.233,0.0,0.735,0.005,0.004,2050.0,2817.0,1.0
0.336,0.219,0.0,0.717,0.003,0.003,3790.0,2692.0,1.0
0.303,0.237,0.0,0.742,0.005,0.004,2223.0,2786.0,1.0
0.319,0.217,0.0,0.709,0.003,0.002,3924.0,2683.0,1.0
0.34,0.228,0.0,0.732,0.004,0.003,3845.0,2687.0,1.0
0.342,0.222,0.0,0.731,0.004,0.003,3538.0,2749.0,1.0
0.349,0.224,0.001,0.742,0.003,0.002,3999.0,3044.0,1.0
0.352,0.228,0.0,0.741,0.004,0.003,3522.0,2730.0,1.0
0.369,0.248,0.0,0.797,0.005,0.003,2788.0,2833.0,1.0
0.318,0.219,0.0,0.715,0.003,0.002,4185.0,2746.0,1.0
0.351,0.234,0.0,0.759,0.004,0.003,2688.0,3036.0,1.0
0.03,0.028,0.0,0.08,0.0,0.0,4531.0,2652.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4599.0,2464.0,1.0
0.028,0.029,0.0,0.084,0.0,0.0,3300.0,2504.0,1.0
0.029,0.029,0.0,0.081,0.0,0.0,4549.0,2468.0,1.0
0.034,0.032,0.0,0.092,0.001,0.0,2737.0,2770.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,5034.0,2309.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,4954.0,2234.0,1.0
0.034,0.031,0.0,0.09,0.001,0.0,3076.0,2749.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4371.0,2180.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4835.0,2038.0,1.0
0.029,0.03,0.0,0.085,0.0,0.0,3890.0,2995.0,1.0
0.029,0.029,0.0,0.08,0.0,0.0,3640.0,2480.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5191.0,2687.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5452.0,2766.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5258.0,2735.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,4423.0,2138.0,1.0
0.033,0.03,0.0,0.089,0.0,0.0,4594.0,2590.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4825.0,2495.0,1.0
0.033,0.03,0.0,0.087,0.0,0.0,4573.0,2349.0,1.0
0.036,0.036,0.0,0.105,0.001,0.001,1761.0,2493.0,1.0
0.029,0.03,0.0,0.084,0.0,0.0,4396.0,2934.0,1.0
0.034,0.033,0.0,0.095,0.001,0.0,2515.0,2622.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4556.0,2368.0,1.0
0.034,0.034,0.0,0.096,0.001,0.0,2633.0,2808.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4825.0,2904.0,1.0
0.031,0.03,0.0,0.083,0.0,0.0,4440.0,2264.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4717.0,2221.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4425.0,2685.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4047.0,3086.0,1.0
0.029,0.03,0.0,0.084,0.0,0.0,3018.0,1972.0,1.0
0.033,0.03,0.0,0.089,0.0,0.0,3799.0,2575.0,1.0
0.03,0.029,0.0,0.081,0.001,0.0,2901.0,2986.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4716.0,2571.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4536.0,2412.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,3419.0,2813.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4312.0,2629.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3116.0,2331.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4578.0,2182.0,1.0
0.032,0.03,0.0,0.084,0.0,0.0,4254.0,2413.0,1.0
0.032,0.031,0.0,0.089,0.001,0.0,2987.0,2711.0,1.0
0.032,0.032,0.0,0.09,0.0,0.0,4998.0,2458.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4415.0,2093.0,1.0
0.031,0.03,0.0,0.087,0.001,0.0,3275.0,2768.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,3996.0,1982.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4741.0,2314.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4991.0,2280.0,1.0
0.03,0.028,0.0,0.082,0.0,0.0,4577.0,2249.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4413.0,2718.0,1.0
0.031,0.028,0.0,0.081,0.0,0.0,3806.0,2241.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,4911.0,2515.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4904.0,2536.0,1.0
0.031,0.032,0.0,0.091,0.001,0.0,1884.0,2302.0,1.0
0.031,0.031,0.0,0.089,0.0,0.0,4003.0,2710.0,1.0
0.032,0.032,0.0,0.09,0.001,0.0,2414.0,2963.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4339.0,2318.0,1.0
0.031,0.032,0.0,0.092,0.001,0.0,2560.0,2312.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4650.0,2379.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,4990.0,2306.0,1.0
0.032,0.029,0.0,0.087,0.0,0.0,4844.0,2436.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4480.0,2746.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,3887.0,2919.0,1.0
0.031,0.031,0.0,0.088,0.0,0.0,3341.0,2516.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,4516.0,2390.0,1.0
0.031,0.029,0.0,0.085,0.001,0.0,2777.0,2744.0,1.0
0.032,0.03,0.0,0.09,0.0,0.0,4133.0,2213.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4786.0,2089.0,1.0
0.034,0.032,0.0,0.092,0.0,0.0,3702.0,2616.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,4431.0,2522.0,1.0
0.029,0.031,0.0,0.085,0.001,0.0,2908.0,2315.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,4247.0,2261.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4897.0,2760.0,1.0
0.028,0.029,0.0,0.083,0.0,0.0,3138.0,2032.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5485.0,2585.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4498.0,1785.0,1.0
0.035,0.033,0.0,0.095,0.001,0.0,3575.0,2263.0,1.0
0.033,0.031,0.0,0.09,0.0,0.0,3626.0,2797.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5075.0,2725.0,1.0
0.03,0.028,0.0,0.083,0.0,0.0,4505.0,2654.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4770.0,2473.0,1.0
0.032,0.029,0.0,0.088,0.0,0.0,5058.0,2797.0,1.0
0.03,0.028,0.0,0.081,0.0,0.0,4233.0,2774.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4289.0,2395.0,1.0
0.029,0.028,0.0,0.081,0.0,0.0,3916.0,2446.0,1.0
0.027,0.03,0.0,0.084,0.001,0.0,1975.0,2946.0,1.0
0.033,0.03,0.0,0.086,0.0,0.0,3962.0,2238.0,1.0
0.028,0.029,0.0,0.084,0.001,0.0,2736.0,2519.0,1.0
0.032,0.029,0.0,0.082,0.0,0.0,4679.0,2602.0,1.0
0.029,0.03,0.0,0.084,0.0,0.0,3197.0,2712.0,1.0
0.029,0.029,0.0,0.081,0.0,0.0,4711.0,2776.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5029.0,2625.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4146.0,2469.0,1.0
0.032,0.028,0.0,0.084,0.0,0.0,4498.0,2944.0,1.0
0.033,0.03,0.0,0.09,0.0,0.0,4475.0,2774.0,1.0
0.035,0.033,0.0,0.094,0.0,0.0,3953.0,2572.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4860.0,2971.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,3577.0,2878.0,1.0
0.068,0.115,-0.148,0.278,0.002,0.001,4219.0,3702.0,1.0
0.043,0.113,-0.168,0.252,0.002,0.001,4113.0,4042.0,1.0
0.236,0.114,0.027,0.452,0.002,0.001,4175.0,3953.0,1.0
0.141,0.11,-0.06,0.356,0.002,0.001,4636.0,3866.0,1.0
-0.249,0.13,-0.488,-0.003,0.002,0.001,4347.0,3733.0,1.0
-0.05,0.12,-0.281,0.158,0.002,0.002,4427.0,3877.0,1.0
0.062,0.112,-0.146,0.274,0.002,0.001,4360.0,3773.0,1.0
-0.232,0.125,-0.453,0.009,0.002,0.001,4316.0,3618.0,1.0
0.009,0.121,-0.217,0.24,0.002,0.001,4327.0,3764.0,1.0
-0.042,0.117,-0.269,0.17,0.002,0.001,4324.0,3509.0,1.0
0.264,0.121,0.033,0.482,0.002,0.001,3988.0,3697.0,1.0
0.14,0.111,-0.06,0.366,0.002,0.001,4406.0,3517.0,1.0
0.028,0.108,-0.176,0.23,0.002,0.001,4179.0,3386.0,1.0
-0.002,0.115,-0.236,0.201,0.002,0.001,4649.0,3909.0,1.0
-0.008,0.117,-0.229,0.208,0.002,0.001,4584.0,3807.0,1.0
0.067,0.116,-0.148,0.29,0.002,0.001,4528.0,3892.0,1.0
-0.117,0.124,-0.366,0.103,0.002,0.001,3978.0,3688.0,1.0
-0.024,0.118,-0.238,0.207,0.002,0.001,4045.0,3564.0,1.0
-0.104,0.122,-0.325,0.132,0.002,0.001,4320.0,3617.0,1.0
-0.412,0.153,-0.692,-0.122,0.002,0.002,4008.0,3970.0,1.0
0.177,0.118,-0.033,0.408,0.002,0.001,3889.0,3469.0,1.0
-0.302,0.136,-0.552,-0.044,0.002,0.002,3944.0,3830.0,1.0
0.02,0.112,-0.193,0.224,0.002,0.001,4204.0,3801.0,1.0
-0.278,0.14,-0.537,-0.002,0.002,0.002,3740.0,3766.0,1.0
-0.084,0.112,-0.293,0.122,0.002,0.001,4106.0,3541.0,1.0
0.058,0.113,-0.172,0.259,0.002,0.001,3990.0,3605.0,1.0
0.08,0.114,-0.136,0.294,0.002,0.001,3986.0,3569.0,1.0
0.101,0.112,-0.102,0.31,0.002,0.001,4062.0,3892.0,1.0
0.12,0.113,-0.096,0.328,0.002,0.001,4269.0,3806.0,1.0
0.239,0.12,0.024,0.472,0.002,0.001,4000.0,3691.0,1.0
-0.118,0.129,-0.357,0.121,0.002,0.001,3952.0,3654.0,1.0
0.168,0.11,-0.029,0.379,0.002,0.001,4195.0,3363.0,1.0
0.058,0.612,-1.138,1.205,0.008,0.011,5412.0,2349.0,1.0
0.034,0.613,-1.066,1.262,0.008,0.011,5514.0,2642.0,1.0
0.227,0.615,-0.9,1.423,0.008,0.01,5510.0,2586.0,1.0
0.132,0.61,-1.074,1.238,0.008,0.011,5490.0,2513.0,1.0
-0.258,0.612,-1.46,0.874,0.008,0.01,5517.0,2868.0,1.0
-0.059,0.615,-1.242,1.075,0.008,0.01,5480.0,2687.0,1.0
0.053,0.612,-1.106,1.226,0.008,0.011,5593.0,2729.0,1.0
-0.241,0.614,-1.463,0.861,0.008,0.01,5715.0,2677.0,1.0
-0.0,0.612,-1.219,1.123,0.008,0.011,5442.0,2667.0,1.0
-0.051,0.614,-1.299,1.043,0.008,0.011,5459.0,2689.0,1.0
0.255,0.613,-1.0,1.327,0.008,0.01,5407.0,2758.0,1.0
0.131,0.612,-1.087,1.226,0.008,0.011,5510.0,2551.0,1.0
0.019,0.61,-1.118,1.231,0.008,0.011,5508.0,2637.0,1.0
-0.012,0.615,-1.149,1.191,0.008,0.011,5556.0,2511.0,1.0
-0.018,0.611,-1.155,1.164,0.008,0.011,5450.0,2537.0,1.0
0.057,0.614,-1.199,1.149,0.008,0.011,5494.0,2335.0,1.0
-0.126,0.615,-1.263,1.044,0.008,0.01,5525.0,2735.0,1.0
-0.034,0.613,-1.326,1.02,0.008,0.011,5506.0,2552.0,1.0
-0.113,0.612,-1.204,1.106,0.008,0.01,5463.0,2666.0,1.0
-0.421,0.622,-1.648,0.699,0.008,0.009,5454.0,2664.0,1.0
0.168,0.612,-1.034,1.296,0.008,0.01,5460.0,2670.0,1.0
-0.311,0.615,-1.477,0.855,0.008,0.009,5608.0,2702.0,1.0
0.011,0.611,-1.076,1.243,0.008,0.011,5623.0,2673.0,1.0
-0.288,0.616,-1.44,0.923,0.008,0.009,5490.0,2483.0,1.0
-0.093,0.611,-1.279,1.036,0.008,0.01,5444.0,2693.0,1.0
0.049,0.611,-1.097,1.232,0.008,0.011,5523.0,2431.0,1.0
0.071,0.613,-1.13,1.201,0.008,0.011,5473.0,2684.0,1.0
0.092,0.612,-1.044,1.266,0.008,0.011,5488.0,2603.0,1.0
0.111,0.609,-1.128,1.195,0.008,0.011,5521.0,2716.0,1.0
0.23,0.615,-0.963,1.376,0.008,0.01,5537.0,2792.0,1.0
-0.127,0.615,-1.326,1.021,0.008,0.01,5459.0,2595.0,1.0
0.159,0.613,-1.079,1.25,0.008,0.011,5482.0,2697.0,1.0
0.021,0.69,-1.234,1.36,0.011,0.011,3715.0,2594.0,1.0
0.007,0.689,-1.256,1.3,0.012,0.011,3290.0,2441.0,1.0
0.114,0.705,-1.28,1.343,0.013,0.011,3159.0,2763.0,1.0
0.07,0.682,-1.225,1.32,0.012,0.011,3416.0,2583.0,1.0
-0.139,0.703,-1.45,1.166,0.014,0.01,2625.0,2825.0,1.0
