mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.096,0.666,-1.368,1.11,0.012,0.009,2988.0,2893.0,1.0
0.082,0.663,-1.152,1.348,0.012,0.01,2913.0,2979.0,1.0
-0.117,0.672,-1.424,1.092,0.013,0.009,2880.0,2942.0,1.0
-0.053,0.665,-1.256,1.269,0.012,0.01,3138.0,2565.0,1.0
-0.039,0.67,-1.277,1.212,0.012,0.01,3108.0,3001.0,1.0
0.157,0.69,-1.051,1.546,0.013,0.009,2663.0,2599.0,1.0
0.065,0.661,-1.165,1.322,0.012,0.01,3054.0,2871.0,1.0
0.025,0.661,-1.205,1.285,0.012,0.01,3145.0,2885.0,1.0
0.008,0.664,-1.32,1.19,0.011,0.009,3364.0,3161.0,1.0
-0.046,0.669,-1.364,1.141,0.012,0.01,3071.0,2834.0,1.0
0.024,0.655,-1.166,1.314,0.012,0.009,3182.0,2988.0,1.0
-0.023,0.669,-1.332,1.186,0.012,0.01,3101.0,3194.0,1.0
-0.0,0.664,-1.251,1.217,0.012,0.009,3098.0,2929.0,1.0
-0.063,0.659,-1.377,1.112,0.012,0.009,3150.0,2948.0,1.0
-0.094,0.671,-1.287,1.249,0.012,0.009,3057.0,2550.0,1.0
0.045,0.665,-1.22,1.331,0.012,0.01,3094.0,2948.0,1.0
-0.128,0.682,-1.359,1.189,0.013,0.01,2954.0,2826.0,1.0
0.001,0.661,-1.309,1.187,0.011,0.01,3342.0,2950.0,1.0
-0.132,0.682,-1.345,1.217,0.013,0.009,2866.0,2813.0,1.0
-0.054,0.671,-1.376,1.148,0.012,0.01,3127.0,2674.0,1.0
0.037,0.67,-1.24,1.221,0.012,0.01,3252.0,3037.0,1.0
0.019,0.66,-1.212,1.225,0.012,0.009,3201.0,3143.0,1.0
0.039,0.661,-1.188,1.312,0.012,0.01,3128.0,2818.0,1.0
0.039,0.668,-1.197,1.317,0.012,0.009,3060.0,3090.0,1.0
0.114,0.687,-1.269,1.332,0.013,0.01,3010.0,2767.0,1.0
-0.066,0.669,-1.382,1.156,0.012,0.01,3318.0,2898.0,1.0
0.094,0.667,-1.193,1.3,0.012,0.009,3085.0,3033.0,1.0
-0.004,0.676,-1.281,1.229,0.012,0.01,3437.0,3010.0,1.0
-0.076,0.672,-1.35,1.148,0.011,0.01,3488.0,3181.0,1.0
0.065,0.691,-1.133,1.464,0.012,0.011,3194.0,2954.0,1.0
0.045,0.679,-1.195,1.376,0.012,0.01,3180.0,3001.0,1.0
-0.197,0.672,-1.391,1.084,0.012,0.009,3140.0,2959.0,1.0
-0.162,0.666,-1.507,1.011,0.012,0.009,3331.0,3175.0,1.0
0.024,0.672,-1.167,1.368,0.012,0.01,3264.0,3020.0,1.0
-0.192,0.672,-1.415,1.075,0.012,0.009,3060.0,3069.0,1.0
-0.122,0.668,-1.37,1.119,0.011,0.01,3525.0,3194.0,1.0
-0.105,0.662,-1.319,1.155,0.011,0.01,3475.0,3123.0,1.0
0.089,0.702,-1.186,1.415,0.013,0.01,3013.0,3032.0,1.0
0.007,0.672,-1.186,1.352,0.012,0.009,3110.0,3125.0,1.0
-0.029,0.667,-1.179,1.315,0.011,0.01,3513.0,3263.0,1.0
-0.059,0.665,-1.222,1.267,0.012,0.01,3261.0,2921.0,1.0
-0.117,0.67,-1.342,1.151,0.011,0.01,3464.0,3145.0,1.0
-0.031,0.661,-1.288,1.166,0.011,0.01,3435.0,3061.0,1.0
-0.089,0.665,-1.29,1.202,0.011,0.01,3512.0,3162.0,1.0
-0.062,0.666,-1.286,1.2,0.011,0.01,3466.0,3102.0,1.0
-0.128,0.672,-1.333,1.138,0.011,0.01,3476.0,3206.0,1.0
-0.173,0.667,-1.429,1.051,0.012,0.01,3281.0,3058.0,1.0
-0.017,0.676,-1.246,1.233,0.011,0.01,3531.0,3234.0,1.0
-0.209,0.682,-1.404,1.173,0.013,0.01,2944.0,2810.0,1.0
-0.058,0.661,-1.273,1.175,0.011,0.01,3528.0,3121.0,1.0
-0.217,0.679,-1.481,1.075,0.013,0.009,2926.0,3133.0,1.0
-0.124,0.659,-1.338,1.124,0.011,0.009,3334.0,3175.0,1.0
-0.025,0.672,-1.197,1.33,0.011,0.009,3505.0,3259.0,1.0
-0.047,0.674,-1.342,1.167,0.012,0.01,3455.0,3186.0,1.0
-0.031,0.668,-1.281,1.231,0.011,0.01,3561.0,3004.0,1.0
-0.018,0.666,-1.291,1.164,0.011,0.01,3390.0,3097.0,1.0
0.047,0.678,-1.136,1.396,0.012,0.01,3343.0,3078.0,1.0
-0.13,0.673,-1.323,1.161,0.011,0.009,3513.0,2983.0,1.0
0.036,0.68,-1.175,1.368,0.012,0.01,3319.0,3208.0,1.0
0.125,0.664,-1.126,1.335,0.011,0.01,3365.0,3032.0,1.0
0.053,0.664,-1.251,1.237,0.012,0.01,3257.0,2878.0,1.0
0.196,0.675,-1.034,1.496,0.012,0.01,3117.0,2929.0,1.0
0.18,0.669,-1.13,1.4,0.012,0.01,3209.0,2923.0,1.0
-0.046,0.691,-1.427,1.173,0.013,0.01,3029.0,2650.0,1.0
-0.02,0.673,-1.296,1.22,0.012,0.01,3017.0,2899.0,1.0
0.149,0.668,-1.045,1.439,0.012,0.01,3277.0,3016.0,1.0
-0.042,0.682,-1.241,1.312,0.013,0.01,2904.0,3211.0,1.0
0.02,0.675,-1.194,1.321,0.012,0.01,3288.0,2530.0,1.0
0.037,0.666,-1.233,1.24,0.012,0.01,3216.0,2940.0,1.0
0.225,0.678,-1.027,1.489,0.013,0.01,2896.0,2950.0,1.0
0.141,0.664,-1.037,1.414,0.012,0.01,3257.0,2913.0,1.0
0.097,0.669,-1.122,1.393,0.012,0.01,3313.0,2872.0,1.0
0.07,0.662,-1.175,1.303,0.011,0.011,3435.0,2878.0,1.0
0.018,0.662,-1.221,1.29,0.012,0.01,3132.0,2928.0,1.0
0.095,0.666,-1.167,1.301,0.011,0.01,3467.0,2816.0,1.0
0.045,0.671,-1.149,1.369,0.012,0.01,3168.0,2884.0,1.0
0.068,0.668,-1.226,1.287,0.012,0.011,3308.0,3023.0,1.0
0.01,0.671,-1.264,1.231,0.012,0.01,3204.0,2874.0,1.0
-0.019,0.678,-1.322,1.221,0.013,0.01,2948.0,2819.0,1.0
0.117,0.666,-1.083,1.396,0.012,0.01,3108.0,2888.0,1.0
-0.054,0.686,-1.349,1.242,0.012,0.01,3037.0,2948.0,1.0
0.067,0.667,-1.238,1.274,0.012,0.01,3185.0,2885.0,1.0
-0.059,0.695,-1.433,1.171,0.013,0.01,2999.0,2861.0,1.0
0.013,0.671,-1.202,1.313,0.012,0.01,3100.0,2907.0,1.0
0.102,0.658,-1.133,1.342,0.011,0.01,3301.0,2862.0,1.0
0.08,0.662,-1.141,1.33,0.011,0.011,3347.0,3103.0,1.0
0.104,0.658,-1.113,1.33,0.011,0.01,3347.0,2644.0,1.0
0.121,0.665,-1.089,1.376,0.011,0.01,3405.0,2361.0,1.0
0.192,0.674,-1.086,1.399,0.012,0.01,3178.0,3049.0,1.0
0.006,0.674,-1.24,1.267,0.012,0.01,3198.0,2742.0,1.0
0.17,0.665,-1.105,1.382,0.012,0.01,3350.0,2986.0,1.0
-0.111,0.936,-1.862,1.657,0.01,0.017,8153.0,3116.0,1.0
0.145,0.901,-1.5,1.939,0.011,0.015,7092.0,2848.0,1.0
0.074,0.917,-1.672,1.732,0.011,0.016,7496.0,3147.0,1.0
-0.209,0.917,-1.874,1.602,0.01,0.015,7882.0,3011.0,1.0
0.54,0.97,-1.345,2.309,0.014,0.013,4735.0,3691.0,1.0
-0.21,0.969,-2.021,1.602,0.011,0.017,8462.0,2920.0,1.0
0.292,0.956,-1.626,1.948,0.012,0.015,6838.0,3134.0,1.0
0.142,0.914,-1.591,1.823,0.01,0.015,7868.0,3141.0,1.0
0.382,0.924,-1.402,2.095,0.011,0.014,6642.0,3583.0,1.0
-0.41,0.969,-2.223,1.399,0.013,0.014,5734.0,3415.0,1.0
-0.366,0.997,-2.026,1.676,0.011,0.016,7700.0,3277.0,1.0
-0.095,0.918,-1.841,1.61,0.01,0.015,8348.0,3181.0,1.0
-0.072,0.907,-1.797,1.571,0.009,0.015,9697.0,3393.0,1.0
0.034,0.904,-1.512,1.923,0.011,0.017,7211.0,2686.0,1.0
0.336,0.945,-1.597,1.932,0.011,0.015,7055.0,2822.0,1.0
-0.296,0.983,-2.035,1.624,0.012,0.016,6864.0,3072.0,1.0
-0.477,0.994,-2.192,1.492,0.014,0.014,4917.0,3153.0,1.0
0.087,0.92,-1.681,1.807,0.011,0.015,7604.0,3309.0,1.0
0.419,0.937,-1.307,2.226,0.013,0.013,5587.0,3065.0,1.0
0.008,0.899,-1.606,1.761,0.01,0.016,7690.0,3014.0,1.0
-0.374,0.965,-2.184,1.45,0.012,0.015,6328.0,3030.0,1.0
0.092,0.942,-1.722,1.853,0.011,0.016,7072.0,3365.0,1.0
0.149,0.927,-1.644,1.878,0.011,0.016,7358.0,2955.0,1.0
-0.036,0.944,-1.858,1.714,0.011,0.016,7779.0,2993.0,1.0
-0.038,0.935,-1.72,1.825,0.01,0.017,8698.0,3247.0,1.0
-0.293,0.945,-1.958,1.621,0.012,0.014,6290.0,3153.0,1.0
-0.32,0.96,-2.074,1.549,0.012,0.015,6678.0,3240.0,1.0
0.103,0.926,-1.652,1.852,0.011,0.015,7350.0,3096.0,1.0
-0.021,0.912,-1.71,1.723,0.01,0.016,8090.0,2825.0,1.0
0.179,0.898,-1.481,1.859,0.011,0.014,6928.0,3039.0,1.0
0.21,0.903,-1.627,1.837,0.01,0.014,7903.0,3045.0,1.0
-0.02,0.912,-1.724,1.691,0.01,0.017,8149.0,2972.0,1.0
-0.115,0.904,-1.873,1.569,0.01,0.014,8170.0,3496.0,1.0
0.168,0.939,-1.519,1.948,0.01,0.015,8152.0,3188.0,1.0
0.088,0.918,-1.652,1.784,0.011,0.018,7112.0,2869.0,1.0
-0.189,0.928,-1.967,1.524,0.01,0.015,8203.0,3287.0,1.0
0.518,0.98,-1.301,2.362,0.013,0.013,5420.0,3383.0,1.0
-0.192,0.92,-1.903,1.535,0.01,0.015,8283.0,3024.0,1.0
0.303,0.948,-1.38,2.205,0.012,0.015,6237.0,3163.0,1.0
0.165,0.911,-1.467,1.981,0.011,0.015,7478.0,3084.0,1.0
0.378,0.969,-1.51,2.215,0.013,0.015,5965.0,3159.0,1.0
-0.416,0.956,-2.145,1.468,0.012,0.015,6086.0,3224.0,1.0
-0.36,0.955,-2.138,1.407,0.011,0.014,6979.0,3127.0,1.0
-0.1,0.897,-1.854,1.547,0.011,0.015,7056.0,3333.0,1.0
-0.075,0.91,-1.847,1.592,0.01,0.017,8033.0,2721.0,1.0
0.044,0.923,-1.76,1.641,0.011,0.016,7360.0,2908.0,1.0
0.324,0.938,-1.479,2.06,0.011,0.015,6826.0,3271.0,1.0
-0.299,0.944,-1.963,1.569,0.011,0.016,7261.0,2912.0,1.0
-0.482,0.993,-2.363,1.335,0.014,0.015,5322.0,3188.0,1.0
0.108,0.941,-1.722,1.83,0.01,0.017,8889.0,2886.0,1.0
0.436,0.94,-1.335,2.221,0.012,0.013,5957.0,3419.0,1.0
0.012,0.899,-1.597,1.832,0.011,0.015,7297.0,2793.0,1.0
-0.399,0.934,-2.102,1.369,0.012,0.014,6270.0,3256.0,1.0
0.094,0.922,-1.652,1.815,0.011,0.016,7550.0,2960.0,1.0
0.16,0.911,-1.601,1.817,0.011,0.016,7165.0,2530.0,1.0
-0.014,0.952,-1.779,1.884,0.01,0.017,8419.0,2891.0,1.0
-0.039,0.93,-1.773,1.689,0.01,0.017,8681.0,2836.0,1.01
-0.288,0.946,-2.013,1.588,0.011,0.016,7235.0,3090.0,1.0
-0.31,0.93,-2.026,1.49,0.011,0.014,6912.0,2649.0,1.0
0.116,0.916,-1.66,1.782,0.01,0.014,7722.0,3052.0,1.0
0.015,0.913,-1.671,1.759,0.01,0.016,8270.0,3015.0,1.0
0.177,0.927,-1.561,1.94,0.011,0.015,7598.0,2718.0,1.0
0.189,0.934,-1.553,1.927,0.01,0.015,7994.0,3260.0,1.0
-0.006,0.928,-1.71,1.766,0.01,0.016,9013.0,2818.0,1.0
-0.116,0.9,-1.741,1.647,0.01,0.015,7662.0,2988.0,1.0
0.18,0.923,-1.507,1.931,0.011,0.014,6865.0,3152.0,1.0
0.123,0.909,-1.569,1.846,0.011,0.016,7500.0,2971.0,1.0
-0.188,0.917,-1.968,1.478,0.011,0.015,6758.0,2660.0,1.0
0.505,0.999,-1.419,2.261,0.014,0.016,4692.0,2900.0,1.0
-0.196,0.899,-1.949,1.453,0.01,0.016,7711.0,2775.0,1.0
0.307,0.984,-1.485,2.255,0.011,0.015,7925.0,3039.0,1.0
0.176,0.933,-1.558,1.927,0.011,0.016,7257.0,2985.0,1.0
0.384,0.988,-1.583,2.058,0.012,0.015,6681.0,3300.0,1.0
-0.435,0.939,-2.136,1.443,0.012,0.014,5805.0,3308.0,1.0
-0.339,0.94,-1.986,1.592,0.011,0.015,7509.0,2853.0,1.0
-0.084,0.923,-1.812,1.659,0.01,0.014,8060.0,3546.0,1.0
-0.05,0.888,-1.607,1.763,0.01,0.015,7242.0,3144.0,1.0
0.088,0.915,-1.618,1.804,0.011,0.016,6875.0,2872.0,1.0
0.331,0.98,-1.586,2.085,0.012,0.017,6283.0,2679.0,1.0
-0.305,0.91,-2.006,1.403,0.012,0.014,6172.0,3220.0,1.0
-0.538,0.992,-2.4,1.355,0.015,0.014,4322.0,2767.0,1.0
0.11,0.917,-1.601,1.791,0.011,0.014,6926.0,3448.0,1.0
0.421,0.976,-1.482,2.179,0.013,0.016,6090.0,2724.0,1.0
0.029,0.892,-1.591,1.721,0.01,0.018,8269.0,2674.0,1.0
-0.419,0.933,-2.153,1.374,0.012,0.014,5756.0,3225.0,1.0
0.113,0.957,-1.721,1.901,0.01,0.017,9055.0,3123.0,1.0
0.182,0.923,-1.491,1.936,0.011,0.014,7432.0,3318.0,1.0
0.013,0.919,-1.815,1.67,0.01,0.016,8336.0,3026.0,1.0
-0.01,0.929,-1.758,1.686,0.011,0.017,6909.0,2785.0,1.0
-0.299,0.909,-1.963,1.471,0.01,0.014,8091.0,3198.0,1.0
-0.298,0.916,-2.081,1.397,0.011,0.014,7231.0,3435.0,1.0
0.133,0.919,-1.614,1.808,0.01,0.014,7650.0,3177.0,1.0
0.023,0.926,-1.674,1.74,0.01,0.016,8573.0,2930.0,1.0
0.218,0.962,-1.804,1.929,0.011,0.016,7137.0,3002.0,1.0
0.233,0.939,-1.559,1.95,0.01,0.016,8823.0,3215.0,1.0
0.033,0.947,-1.682,1.854,0.01,0.016,8841.0,2920.0,1.0
0.323,0.221,0.0,0.709,0.003,0.002,4324.0,2629.0,1.0
0.341,0.223,0.0,0.727,0.003,0.002,3556.0,2229.0,1.0
0.345,0.228,0.0,0.735,0.003,0.002,3845.0,2307.0,1.0
0.326,0.222,0.001,0.718,0.003,0.002,3987.0,3105.0,1.0
0.368,0.256,0.0,0.806,0.005,0.004,2226.0,2589.0,1.0
0.325,0.224,0.0,0.726,0.004,0.003,3243.0,2657.0,1.0
0.354,0.232,0.0,0.748,0.004,0.003,3226.0,2586.0,1.0
0.34,0.222,0.0,0.729,0.003,0.002,3749.0,2825.0,1.0
0.353,0.241,0.0,0.773,0.004,0.003,2847.0,2689.0,1.0
0.309,0.231,0.0,0.734,0.004,0.003,2733.0,2725.0,1.0
0.31,0.231,0.0,0.74,0.004,0.003,3115.0,2667.0,1.0
0.329,0.227,0.0,0.739,0.003,0.003,4272.0,2988.0,1.0
0.328,0.221,0.0,0.721,0.003,0.002,4260.0,2754.0,1.0
0.339,0.225,0.0,0.737,0.003,0.002,4380.0,2801.0,1.0
0.352,0.236,0.0,0.762,0.004,0.003,3009.0,2893.0,1.0
0.316,0.226,0.0,0.733,0.004,0.003,2979.0,2537.0,1.0
0.308,0.242,0.0,0.766,0.005,0.004,2256.0,2914.0,1.0
0.339,0.229,0.0,0.738,0.003,0.002,3935.0,2429.0,1.0
0.358,0.247,0.0,0.784,0.005,0.004,2300.0,2576.0,1.0
0.332,0.219,0.0,0.711,0.003,0.002,4679.0,2863.0,1.0
0.31,0.233,0.0,0.744,0.005,0.003,2626.0,2848.0,1.0
0.345,0.229,0.001,0.745,0.003,0.002,3959.0,1918.0,1.0
0.345,0.227,0.0,0.744,0.003,0.002,3951.0,2682.0,1.0
0.332,0.216,0.0,0.708,0.003,0.002,4951.0,2991.0,1.0
0.331,0.223,0.0,0.722,0.003,0.002,4219.0,2359.0,1.0
0.319,0.229,0.0,0.726,0.004,0.003,3241.0,2897.0,1.0
0.319,0.233,0.0,0.743,0.004,0.003,3262.0,2923.0,1.0
0.337,0.225,0.001,0.737,0.003,0.002,4001.0,2548.0,1.0
0.331,0.223,0.001,0.724,0.003,0.002,3934.0,2565.0,1.0
0.342,0.231,0.0,0.747,0.004,0.003,3524.0,2387.0,1.0
0.342,0.227,0.001,0.738,0.004,0.003,3589.0,2788.0,1.0
0.337,0.223,0.0,0.728,0.004,0.003,3089.0,3076.0,1.0
0.337,0.224,0.0,0.736,0.003,0.002,4198.0,2547.0,1.0
0.335,0.223,0.0,0.725,0.004,0.003,3664.0,2646.0,1.0
0.332,0.224,0.0,0.731,0.004,0.003,3698.0,2516.0,1.0
0.329,0.224,0.0,0.726,0.004,0.003,3387.0,2522.0,1.0
0.336,0.255,0.0,0.796,0.005,0.004,2220.0,3112.0,1.0
0.326,0.225,0.0,0.727,0.003,0.002,4147.0,2629.0,1.0
0.331,0.229,0.0,0.741,0.004,0.003,3148.0,2483.0,1.0
0.341,0.224,0.001,0.732,0.003,0.003,3794.0,2696.0,1.0
0.343,0.24,0.0,0.768,0.005,0.003,2857.0,2860.0,1.0
0.321,0.239,0.0,0.767,0.005,0.003,2343.0,2772.0,1.0
0.33,0.236,0.0,0.748,0.004,0.003,3022.0,2551.0,1.0
0.331,0.222,0.0,0.726,0.003,0.002,4519.0,2612.0,1.0
0.337,0.224,0.0,0.738,0.003,0.002,4321.0,2773.0,1.0
0.332,0.221,0.001,0.727,0.003,0.002,4282.0,3103.0,1.0
0.341,0.238,0.001,0.76,0.004,0.003,2759.0,2796.0,1.0
0.327,0.231,0.0,0.741,0.004,0.003,3037.0,2946.0,1.0
0.324,0.246,0.0,0.773,0.005,0.004,2316.0,2845.0,1.0
0.34,0.22,0.0,0.719,0.003,0.002,3672.0,2562.0,1.0
0.336,0.24,0.0,0.766,0.005,0.003,2354.0,2876.0,1.0
0.334,0.221,0.0,0.721,0.003,0.002,4751.0,2381.0,1.0
0.327,0.241,0.0,0.757,0.005,0.003,2565.0,2460.0,1.0
0.334,0.226,0.0,0.737,0.003,0.003,4082.0,2754.0,1.0
0.341,0.229,0.0,0.746,0.004,0.003,3971.0,3055.0,1.0
0.334,0.218,0.0,0.723,0.003,0.002,4310.0,2435.0,1.0
0.331,0.22,0.0,0.728,0.003,0.002,3839.0,2221.0,1.0
0.327,0.23,0.0,0.737,0.004,0.003,3555.0,3111.0,1.0
0.329,0.232,0.0,0.747,0.004,0.003,2881.0,3011.0,1.0
0.337,0.226,0.001,0.733,0.003,0.002,4552.0,2962.0,1.0
0.338,0.229,0.001,0.744,0.003,0.003,3959.0,2740.0,1.0
0.338,0.225,0.0,0.73,0.003,0.002,3924.0,2748.0,1.0
0.34,0.228,0.001,0.746,0.004,0.003,3473.0,2770.0,1.0
0.331,0.222,0.0,0.726,0.004,0.003,3652.0,3338.0,1.0
0.34,0.222,0.0,0.727,0.003,0.002,4343.0,2671.0,1.0
0.324,0.22,0.0,0.717,0.003,0.002,3853.0,2703.0,1.0
0.323,0.223,0.0,0.721,0.003,0.002,3940.0,2352.0,1.0
0.346,0.226,0.0,0.747,0.003,0.002,3939.0,2515.0,1.0
0.297,0.241,0.0,0.758,0.005,0.003,2609.0,2988.0,1.0
0.349,0.229,0.0,0.742,0.004,0.003,3793.0,2734.0,1.0
0.315,0.225,0.0,0.725,0.004,0.003,2882.0,2674.0,1.0
0.319,0.216,0.0,0.708,0.003,0.002,3992.0,3035.0,1.0
0.304,0.228,0.0,0.723,0.004,0.003,2848.0,2923.0,1.0
0.369,0.246,0.0,0.781,0.005,0.004,2216.0,2510.0,1.0
0.359,0.239,0.0,0.77,0.004,0.003,2659.0,1847.0,1.0
0.34,0.226,0.0,0.737,0.003,0.002,4527.0,2972.0,1.0
0.335,0.223,0.002,0.73,0.003,0.002,3838.0,2810.0,1.0
0.329,0.221,0.0,0.715,0.003,0.002,4076.0,2983.0,1.0
0.308,0.23,0.0,0.727,0.005,0.003,2264.0,2516.0,1.0
0.358,0.236,0.0,0.76,0.004,0.003,3025.0,2678.0,1.0
0.367,0.254,0.001,0.801,0.006,0.004,2138.0,2530.0,1.0
0.321,0.218,0.001,0.711,0.003,0.002,3625.0,2699.0,1.0
0.306,0.236,0.0,0.735,0.005,0.004,2087.0,2885.0,1.0
0.334,0.217,0.0,0.714,0.003,0.002,4441.0,2744.0,1.0
0.364,0.243,0.0,0.785,0.005,0.004,2157.0,2725.0,1.0
0.32,0.221,0.0,0.719,0.003,0.002,3891.0,2561.0,1.0
0.314,0.221,0.0,0.709,0.004,0.003,3518.0,2470.0,1.0
0.335,0.219,0.0,0.716,0.003,0.002,4918.0,3083.0,1.0
0.338,0.227,0.0,0.731,0.003,0.002,4674.0,2566.0,1.0
0.355,0.235,0.0,0.768,0.004,0.003,2899.0,2282.0,1.0
0.352,0.237,0.003,0.763,0.004,0.003,2838.0,2859.0,1.0
0.326,0.222,0.0,0.718,0.004,0.002,3580.0,2529.0,1.0
0.331,0.221,0.0,0.726,0.003,0.002,4016.0,2355.0,1.0
0.32,0.221,0.0,0.711,0.003,0.002,4096.0,3153.0,1.0
0.318,0.222,0.0,0.718,0.004,0.003,3630.0,2768.0,1.0
0.332,0.222,0.0,0.726,0.004,0.003,3576.0,3248.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,5420.0,2583.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,4378.0,2007.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4520.0,2219.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,5124.0,2722.0,1.0
0.034,0.032,0.0,0.092,0.001,0.0,2694.0,2496.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4374.0,2059.0,1.0
0.033,0.03,0.0,0.088,0.0,0.0,4531.0,2170.0,1.0
0.032,0.029,0.0,0.084,0.0,0.0,4951.0,2610.0,1.0
0.033,0.031,0.0,0.088,0.0,0.0,3844.0,2379.0,1.0
0.029,0.028,0.0,0.079,0.0,0.0,3497.0,2601.0,1.0
0.029,0.029,0.0,0.084,0.0,0.0,3681.0,2447.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5339.0,2768.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5131.0,2470.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5361.0,2287.0,1.0
0.033,0.03,0.0,0.089,0.0,0.0,3969.0,2811.0,1.0
0.029,0.028,0.0,0.079,0.0,0.0,3900.0,2345.0,1.0
0.028,0.029,0.0,0.08,0.0,0.0,2926.0,2563.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,4749.0,2256.0,1.0
0.034,0.033,0.0,0.093,0.0,0.0,3110.0,2540.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,5619.0,2621.0,1.0
0.029,0.029,0.0,0.082,0.0,0.0,3404.0,2289.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4955.0,1994.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,5244.0,2454.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,6064.0,2593.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,5125.0,2338.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4312.0,2446.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,4323.0,2564.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5092.0,2331.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,4997.0,2355.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4827.0,2341.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4133.0,2740.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,3428.0,2924.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5066.0,2358.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5219.0,2510.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4397.0,2248.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4086.0,2341.0,1.0
0.031,0.033,0.0,0.09,0.001,0.0,3030.0,2613.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5042.0,2369.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,3827.0,2234.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4922.0,2488.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,3881.0,2812.0,1.0
0.03,0.031,0.0,0.089,0.001,0.0,2983.0,2657.0,1.0
0.031,0.031,0.0,0.088,0.0,0.0,4017.0,2401.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4835.0,2397.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5533.0,2813.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5291.0,2574.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,3503.0,2487.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4051.0,2513.0,1.0
0.031,0.031,0.0,0.087,0.001,0.0,2806.0,2525.0,1.0
0.032,0.029,0.0,0.084,0.0,0.0,5473.0,2535.0,1.0
0.032,0.032,0.0,0.092,0.001,0.0,3139.0,2534.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4965.0,2350.0,1.0
0.031,0.032,0.0,0.09,0.0,0.0,3285.0,2274.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5340.0,2747.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5306.0,2761.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5394.0,2208.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4670.0,2112.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4759.0,2875.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,3600.0,2335.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5468.0,2739.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4367.0,2273.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4447.0,2726.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4556.0,2828.0,1.0
0.03,0.029,0.0,0.085,0.0,0.0,3810.0,3159.0,1.0
0.032,0.03,0.0,0.084,0.0,0.0,5262.0,2378.0,1.0
0.03,0.029,0.0,0.085,0.0,0.0,4767.0,2526.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,4504.0,2251.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4781.0,2282.0,1.0
0.028,0.03,0.0,0.084,0.001,0.0,3369.0,2927.0,1.0
0.033,0.031,0.0,0.088,0.0,0.0,4513.0,2276.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,4199.0,2736.0,1.0
0.03,0.028,0.0,0.081,0.0,0.0,5287.0,2785.0,1.0
0.029,0.03,0.0,0.085,0.0,0.0,3285.0,2834.0,1.0
0.035,0.033,0.0,0.096,0.001,0.0,3080.0,2295.0,1.0
0.034,0.031,0.0,0.089,0.0,0.0,3398.0,1980.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,6053.0,2692.0,1.0
