mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.04,0.653,-1.093,1.364,0.011,0.009,3708.0,3278.0,1.0
0.175,0.691,-1.105,1.433,0.012,0.01,3498.0,3141.0,1.0
0.104,0.665,-1.174,1.337,0.012,0.009,3324.0,3338.0,1.0
-0.115,0.693,-1.388,1.2,0.013,0.01,2883.0,3561.0,1.0
-0.041,0.673,-1.274,1.274,0.012,0.009,3388.0,3351.0,1.0
0.097,0.675,-1.165,1.379,0.012,0.01,3402.0,3421.0,1.0
-0.11,0.686,-1.343,1.185,0.012,0.01,3050.0,3323.0,1.0
0.019,0.674,-1.224,1.3,0.012,0.01,3432.0,3205.0,1.0
-0.039,0.673,-1.303,1.196,0.011,0.01,3432.0,3364.0,1.0
0.164,0.68,-1.134,1.464,0.012,0.009,3087.0,3013.0,1.0
0.089,0.672,-1.151,1.385,0.011,0.01,3730.0,3641.0,1.0
0.03,0.662,-1.282,1.241,0.011,0.01,3610.0,3501.0,1.0
-0.001,0.664,-1.241,1.299,0.011,0.01,3532.0,3271.0,1.0
0.018,0.648,-1.303,1.141,0.011,0.009,3396.0,3381.0,1.0
0.056,0.657,-1.132,1.336,0.011,0.009,3264.0,3162.0,1.0
-0.036,0.669,-1.264,1.231,0.011,0.009,3413.0,3238.0,1.0
0.014,0.67,-1.245,1.293,0.011,0.009,3625.0,3188.0,1.0
-0.034,0.664,-1.314,1.174,0.011,0.01,3548.0,3157.0,1.0
-0.142,0.686,-1.424,1.167,0.013,0.009,2877.0,3450.0,1.0
0.108,0.665,-1.137,1.377,0.012,0.009,3147.0,2960.0,1.0
-0.142,0.696,-1.359,1.255,0.013,0.01,2914.0,3045.0,1.0
0.019,0.658,-1.243,1.222,0.011,0.009,3832.0,3081.0,1.0
-0.116,0.685,-1.424,1.165,0.012,0.009,3095.0,3308.0,1.0
-0.03,0.673,-1.258,1.304,0.011,0.01,3446.0,3514.0,1.0
0.039,0.664,-1.206,1.306,0.011,0.009,3372.0,3328.0,1.0
0.053,0.668,-1.152,1.378,0.011,0.01,3469.0,3531.0,1.0
0.061,0.665,-1.216,1.303,0.011,0.009,3696.0,3514.0,1.0
0.086,0.666,-1.121,1.377,0.011,0.01,3582.0,3314.0,1.0
0.149,0.678,-1.116,1.408,0.012,0.01,3417.0,3304.0,1.0
-0.056,0.68,-1.341,1.225,0.012,0.01,3139.0,3299.0,1.0
0.126,0.671,-1.192,1.34,0.011,0.01,3534.0,3281.0,1.0
-0.02,0.667,-1.301,1.204,0.011,0.01,3716.0,3170.0,1.0
-0.056,0.667,-1.33,1.196,0.011,0.009,3767.0,3352.0,1.0
0.077,0.692,-1.23,1.356,0.013,0.009,2901.0,3454.0,1.0
0.012,0.674,-1.225,1.281,0.011,0.01,3673.0,3014.0,1.0
-0.214,0.674,-1.478,1.062,0.012,0.009,3032.0,3112.0,1.0
-0.135,0.669,-1.349,1.157,0.011,0.009,3409.0,3187.0,1.0
-0.005,0.673,-1.202,1.289,0.011,0.009,3637.0,3292.0,1.0
-0.216,0.67,-1.498,1.049,0.012,0.009,3216.0,3058.0,1.0
-0.078,0.654,-1.283,1.13,0.011,0.009,3692.0,3118.0,1.0
-0.134,0.657,-1.318,1.147,0.011,0.009,3613.0,2960.0,1.0
0.069,0.683,-1.193,1.356,0.012,0.009,3455.0,3076.0,1.0
-0.011,0.66,-1.234,1.204,0.011,0.009,3405.0,3057.0,1.0
-0.063,0.654,-1.222,1.212,0.011,0.009,3536.0,3084.0,1.0
-0.093,0.655,-1.283,1.156,0.011,0.009,3610.0,2856.0,1.0
-0.069,0.652,-1.24,1.179,0.011,0.009,3515.0,3389.0,1.0
-0.03,0.669,-1.225,1.29,0.011,0.01,3716.0,3086.0,1.0
-0.126,0.663,-1.392,1.094,0.012,0.009,3328.0,3185.0,1.0
-0.077,0.66,-1.305,1.154,0.011,0.009,3416.0,3041.0,1.0
-0.13,0.655,-1.361,1.1,0.011,0.009,3572.0,2801.0,1.0
-0.238,0.683,-1.53,1.019,0.012,0.009,3178.0,3261.0,1.0
0.02,0.67,-1.162,1.303,0.011,0.009,3527.0,3266.0,1.0
-0.247,0.678,-1.588,0.977,0.012,0.009,3007.0,3255.0,1.0
-0.079,0.662,-1.344,1.128,0.011,0.009,3775.0,3140.0,1.0
-0.218,0.685,-1.478,1.051,0.012,0.009,3255.0,2957.0,1.0
-0.122,0.65,-1.391,1.054,0.011,0.009,3421.0,2859.0,1.0
-0.046,0.662,-1.252,1.194,0.011,0.009,3783.0,3141.0,1.0
-0.038,0.67,-1.243,1.261,0.011,0.009,3879.0,3120.0,1.0
-0.029,0.655,-1.206,1.24,0.011,0.009,3301.0,3121.0,1.0
-0.009,0.667,-1.2,1.291,0.012,0.009,3278.0,3211.0,1.0
0.057,0.681,-1.144,1.415,0.012,0.01,3479.0,3279.0,1.0
-0.151,0.656,-1.295,1.155,0.011,0.009,3436.0,2941.0,1.0
0.024,0.672,-1.183,1.308,0.011,0.009,3608.0,3512.0,1.0
0.124,0.661,-1.109,1.375,0.011,0.01,3506.0,3040.0,1.0
0.101,0.655,-1.166,1.338,0.011,0.01,3367.0,3316.0,1.0
0.237,0.661,-1.034,1.491,0.012,0.009,3224.0,3150.0,1.0
0.17,0.654,-1.01,1.454,0.011,0.009,3439.0,3300.0,1.0
-0.042,0.692,-1.328,1.287,0.013,0.01,3010.0,3040.0,1.0
0.022,0.665,-1.174,1.376,0.012,0.01,3276.0,2673.0,1.0
0.143,0.658,-1.06,1.403,0.011,0.009,3422.0,3052.0,1.0
-0.045,0.686,-1.435,1.173,0.013,0.01,2855.0,2821.0,1.0
0.075,0.656,-1.221,1.295,0.011,0.009,3498.0,3024.0,1.0
0.019,0.67,-1.221,1.312,0.012,0.01,3105.0,2926.0,1.0
0.228,0.669,-1.0,1.502,0.012,0.009,3216.0,3057.0,1.0
0.149,0.657,-1.055,1.439,0.011,0.009,3635.0,3005.0,1.0
0.086,0.662,-1.159,1.338,0.012,0.009,3190.0,3184.0,1.0
0.057,0.657,-1.178,1.307,0.011,0.009,3432.0,3248.0,1.0
0.081,0.661,-1.264,1.267,0.011,0.01,3514.0,2897.0,1.0
0.123,0.659,-1.148,1.362,0.011,0.009,3567.0,3180.0,1.0
0.037,0.672,-1.331,1.249,0.011,0.01,3454.0,3277.0,1.0
0.076,0.659,-1.048,1.419,0.011,0.01,3292.0,3183.0,1.0
0.027,0.671,-1.179,1.352,0.012,0.009,3355.0,3095.0,1.0
-0.056,0.697,-1.333,1.3,0.014,0.01,2661.0,2823.0,1.0
0.161,0.664,-1.089,1.412,0.011,0.009,3473.0,3110.0,1.0
-0.072,0.702,-1.381,1.281,0.013,0.01,2823.0,2868.0,1.0
0.072,0.66,-1.185,1.32,0.011,0.009,3533.0,3098.0,1.0
-0.05,0.693,-1.339,1.309,0.013,0.01,2643.0,3276.0,1.0
0.031,0.663,-1.164,1.363,0.012,0.01,3056.0,3095.0,1.0
0.104,0.657,-1.08,1.393,0.011,0.009,3344.0,2913.0,1.0
0.112,0.659,-1.16,1.367,0.011,0.009,3301.0,3011.0,1.0
0.115,0.663,-1.135,1.391,0.011,0.009,3654.0,3498.0,1.0
0.151,0.652,-1.071,1.366,0.011,0.009,3376.0,3119.0,1.0
0.217,0.658,-0.943,1.522,0.011,0.009,3491.0,3281.0,1.0
0.005,0.677,-1.249,1.294,0.012,0.01,3301.0,3212.0,1.0
0.181,0.668,-1.067,1.458,0.011,0.01,3444.0,3221.0,1.0
-0.0,0.908,-1.671,1.729,0.011,0.016,7413.0,3088.0,1.0
0.034,0.906,-1.64,1.741,0.011,0.015,7343.0,3185.0,1.0
0.108,0.909,-1.587,1.828,0.01,0.014,8008.0,3328.0,1.0
-0.158,0.928,-1.887,1.582,0.01,0.015,8010.0,2988.0,1.0
0.537,0.982,-1.341,2.279,0.013,0.016,5553.0,3111.0,1.0
-0.236,0.924,-1.906,1.574,0.01,0.015,8168.0,3023.0,1.0
0.244,0.912,-1.401,2.035,0.011,0.015,7443.0,2981.0,1.0
0.06,0.915,-1.543,1.91,0.01,0.016,8792.0,2967.0,1.0
0.281,0.945,-1.581,2.028,0.01,0.015,8071.0,3099.0,1.0
-0.312,0.977,-2.052,1.651,0.012,0.014,6136.0,3477.0,1.0
-0.303,0.963,-2.085,1.515,0.011,0.015,7330.0,3027.0,1.0
-0.137,0.921,-1.872,1.61,0.01,0.015,7739.0,3113.0,1.0
-0.008,0.933,-1.669,1.791,0.009,0.016,9882.0,3040.0,1.0
-0.063,0.884,-1.753,1.541,0.009,0.015,9070.0,3135.0,1.0
0.395,0.957,-1.404,2.233,0.012,0.014,6826.0,3318.0,1.0
-0.343,0.924,-2.056,1.348,0.011,0.014,6478.0,3107.0,1.0
-0.564,1.077,-2.47,1.443,0.018,0.016,3475.0,3073.0,1.0
-0.022,0.911,-1.759,1.661,0.01,0.017,8495.0,2920.0,1.0
0.368,0.963,-1.492,2.13,0.012,0.016,6403.0,3051.0,1.0
0.057,0.911,-1.686,1.714,0.01,0.016,7993.0,2884.0,1.0
-0.268,0.935,-2.059,1.505,0.01,0.016,8185.0,2821.0,1.0
0.169,0.908,-1.467,1.961,0.01,0.015,7936.0,3212.0,1.0
0.212,0.935,-1.626,1.892,0.011,0.015,7855.0,3216.0,1.0
-0.081,0.921,-1.807,1.683,0.011,0.015,7615.0,3156.0,1.0
-0.126,0.943,-1.89,1.639,0.011,0.016,8051.0,2878.0,1.01
-0.203,0.928,-1.963,1.632,0.01,0.016,8543.0,2612.0,1.0
-0.372,0.969,-2.14,1.527,0.011,0.015,7391.0,3261.0,1.0
0.174,0.946,-1.559,1.968,0.011,0.016,7674.0,3189.0,1.0
0.016,0.917,-1.673,1.785,0.011,0.016,6986.0,2851.0,1.0
0.168,0.94,-1.697,1.864,0.011,0.016,7530.0,3074.0,1.0
0.241,0.919,-1.632,1.862,0.01,0.015,7945.0,3082.0,1.0
-0.111,0.94,-1.904,1.618,0.009,0.018,10055.0,3053.0,1.0
0.017,0.896,-1.666,1.667,0.01,0.016,8656.0,2947.0,1.0
0.073,0.929,-1.794,1.755,0.01,0.019,7571.0,2331.0,1.0
0.145,0.889,-1.571,1.772,0.01,0.015,7386.0,2914.0,1.0
-0.177,0.903,-1.938,1.485,0.01,0.016,8186.0,3174.0,1.0
0.564,1.026,-1.379,2.421,0.014,0.015,4976.0,3311.0,1.0
-0.248,0.939,-2.086,1.454,0.011,0.016,7978.0,3190.0,1.0
0.247,0.937,-1.482,2.042,0.011,0.015,7817.0,3435.0,1.0
0.082,0.904,-1.546,1.821,0.011,0.015,7015.0,3195.0,1.0
0.29,0.941,-1.657,1.891,0.011,0.015,7223.0,3090.0,1.0
-0.328,0.956,-2.192,1.402,0.012,0.016,6649.0,2965.0,1.0
-0.323,0.93,-1.991,1.47,0.011,0.015,7188.0,3190.0,1.0
-0.118,0.907,-1.882,1.559,0.011,0.016,7435.0,2684.0,1.0
-0.001,0.927,-1.752,1.743,0.01,0.016,8315.0,2956.0,1.0
-0.034,0.922,-1.733,1.777,0.01,0.015,8025.0,3157.0,1.0
0.422,0.951,-1.315,2.295,0.012,0.014,5887.0,2847.0,1.0
-0.339,0.978,-2.177,1.481,0.012,0.016,7089.0,3164.0,1.0
-0.594,1.039,-2.39,1.464,0.017,0.015,3609.0,3219.0,1.0
-0.009,0.926,-1.642,1.851,0.011,0.015,7615.0,2882.0,1.0
0.371,0.978,-1.5,2.11,0.012,0.015,6148.0,3304.0,1.0
0.064,0.914,-1.704,1.793,0.01,0.017,7932.0,2599.0,1.0
-0.285,0.894,-2.056,1.328,0.012,0.013,5850.0,3171.0,1.0
0.167,0.937,-1.668,1.912,0.011,0.017,6894.0,2719.0,1.0
0.217,0.915,-1.454,1.953,0.012,0.015,5997.0,3141.0,1.0
-0.071,0.925,-1.869,1.6,0.01,0.017,8621.0,2608.0,1.0
-0.119,0.923,-1.897,1.594,0.01,0.016,8231.0,3019.0,1.0
-0.216,0.922,-1.882,1.55,0.011,0.016,7441.0,2757.0,1.0
-0.387,0.935,-2.06,1.426,0.012,0.014,6171.0,3147.0,1.0
0.17,0.928,-1.495,2.008,0.01,0.015,8440.0,3302.0,1.0
0.028,0.915,-1.769,1.698,0.01,0.016,8739.0,3010.0,1.0
0.184,0.954,-1.553,2.075,0.011,0.016,7335.0,2913.0,1.0
0.276,0.919,-1.41,2.056,0.011,0.014,7404.0,3262.0,1.0
-0.086,0.929,-1.904,1.635,0.009,0.017,9641.0,3079.0,1.0
0.041,0.921,-1.781,1.738,0.011,0.016,7629.0,3093.0,1.0
0.073,0.936,-1.686,1.873,0.011,0.017,7772.0,2939.0,1.0
0.142,0.936,-1.808,1.809,0.011,0.017,6906.0,2901.0,1.0
-0.156,0.947,-1.967,1.647,0.01,0.016,8157.0,3181.0,1.0
0.531,1.053,-1.429,2.552,0.015,0.015,5225.0,3192.0,1.0
-0.231,0.911,-1.929,1.482,0.01,0.016,7684.0,2837.0,1.0
0.268,0.923,-1.421,2.005,0.011,0.014,7160.0,3566.0,1.0
0.103,0.889,-1.596,1.752,0.01,0.014,7370.0,3165.0,1.0
0.288,0.922,-1.468,2.013,0.011,0.014,6876.0,3275.0,1.0
-0.316,0.933,-1.958,1.587,0.012,0.015,6222.0,2862.0,1.0
-0.333,0.929,-2.105,1.439,0.012,0.014,6360.0,3299.0,1.0
-0.093,0.9,-1.814,1.602,0.01,0.015,7415.0,3222.0,1.0
0.014,0.908,-1.692,1.759,0.011,0.015,7474.0,3035.0,1.0
-0.02,0.924,-1.742,1.718,0.01,0.016,9176.0,3072.0,1.0
0.426,0.965,-1.408,2.167,0.012,0.015,5957.0,3112.0,1.0
-0.353,0.947,-2.032,1.526,0.011,0.015,7176.0,2912.0,1.0
-0.643,1.042,-2.502,1.405,0.017,0.015,3810.0,2905.0,1.0
0.019,0.947,-1.854,1.701,0.011,0.017,8084.0,2535.0,1.0
0.376,0.966,-1.458,2.152,0.012,0.015,6637.0,3255.0,1.0
0.083,0.905,-1.7,1.747,0.01,0.015,8481.0,3204.0,1.0
-0.263,0.928,-1.915,1.539,0.011,0.015,7167.0,3112.0,1.0
0.193,0.93,-1.585,1.906,0.011,0.016,7599.0,2951.0,1.0
0.242,0.941,-1.486,2.034,0.011,0.015,7390.0,2893.0,1.0
-0.054,0.938,-1.794,1.778,0.01,0.017,8131.0,2826.0,1.0
-0.107,0.898,-1.782,1.617,0.01,0.015,7693.0,3089.0,1.0
-0.211,0.909,-1.884,1.517,0.01,0.014,8560.0,3471.0,1.0
-0.407,0.915,-2.044,1.416,0.011,0.013,6876.0,3483.0,1.0
0.205,0.906,-1.441,1.971,0.01,0.014,7971.0,3505.0,1.0
0.039,0.908,-1.592,1.809,0.01,0.016,7801.0,2639.0,1.0
0.189,0.944,-1.584,1.945,0.011,0.015,7561.0,2986.0,1.0
0.257,0.957,-1.61,1.968,0.012,0.016,6787.0,3089.0,1.0
-0.084,0.906,-1.806,1.579,0.01,0.015,8263.0,3098.0,1.0
0.334,0.223,0.0,0.725,0.003,0.003,3907.0,2696.0,1.0
0.339,0.223,0.0,0.728,0.003,0.002,4432.0,2401.0,1.0
0.342,0.225,0.0,0.74,0.003,0.002,4032.0,2860.0,1.0
0.325,0.223,0.0,0.715,0.003,0.002,4548.0,3156.0,1.0
0.356,0.258,0.0,0.797,0.005,0.004,2297.0,2796.0,1.0
0.318,0.223,0.0,0.717,0.003,0.002,4408.0,2859.0,1.0
0.349,0.234,0.0,0.761,0.004,0.003,3758.0,3065.0,1.0
0.341,0.226,0.0,0.753,0.003,0.003,4083.0,3090.0,1.0
0.346,0.235,0.003,0.764,0.004,0.003,3389.0,2863.0,1.0
0.316,0.227,0.0,0.73,0.004,0.003,2939.0,2939.0,1.0
0.315,0.232,0.0,0.735,0.004,0.003,2819.0,2496.0,1.0
0.325,0.221,0.0,0.72,0.003,0.002,4776.0,3209.0,1.0
0.335,0.224,0.0,0.725,0.003,0.002,4151.0,2392.0,1.0
0.334,0.224,0.001,0.73,0.003,0.002,4491.0,2965.0,1.0
0.349,0.244,0.0,0.776,0.005,0.003,2568.0,2413.0,1.0
0.319,0.232,0.0,0.746,0.004,0.003,3108.0,2868.0,1.0
0.298,0.253,0.0,0.779,0.006,0.004,1838.0,2908.0,1.0
0.334,0.22,0.001,0.72,0.003,0.002,4468.0,3214.0,1.0
0.348,0.24,0.001,0.77,0.004,0.003,3278.0,2763.0,1.0
0.341,0.227,0.0,0.735,0.004,0.003,3716.0,2149.0,1.0
0.322,0.224,0.0,0.723,0.004,0.003,3305.0,3125.0,1.0
0.341,0.225,0.0,0.729,0.004,0.003,3573.0,2944.0,1.0
0.347,0.226,0.0,0.739,0.004,0.003,3012.0,2735.0,1.0
0.333,0.22,0.001,0.723,0.003,0.002,4421.0,2960.0,1.0
0.322,0.221,0.0,0.721,0.003,0.002,3928.0,2435.0,1.0
0.324,0.222,0.0,0.715,0.003,0.002,4135.0,3111.0,1.0
0.313,0.233,0.0,0.743,0.004,0.003,2902.0,2645.0,1.0
0.342,0.232,0.0,0.744,0.004,0.003,4080.0,2951.0,1.0
0.336,0.225,0.001,0.737,0.003,0.002,4260.0,3407.0,1.0
0.348,0.233,0.001,0.763,0.004,0.003,3495.0,2943.0,1.0
0.35,0.232,0.0,0.758,0.004,0.003,3455.0,3170.0,1.0
0.332,0.226,0.001,0.732,0.004,0.003,3609.0,2808.0,1.0
0.334,0.222,0.0,0.719,0.003,0.002,4103.0,2462.0,1.0
0.331,0.225,0.001,0.729,0.003,0.002,4484.0,2062.0,1.0
0.337,0.229,0.0,0.748,0.003,0.002,4611.0,2847.0,1.0
0.337,0.225,0.001,0.737,0.004,0.003,3797.0,3244.0,1.0
0.334,0.254,0.0,0.792,0.005,0.004,2264.0,2928.0,1.0
0.335,0.229,0.001,0.744,0.004,0.003,3676.0,2739.0,1.0
0.33,0.225,0.0,0.726,0.004,0.003,3712.0,3166.0,1.0
0.332,0.225,0.0,0.733,0.003,0.002,4467.0,2603.0,1.0
0.332,0.231,0.0,0.743,0.004,0.003,3562.0,2885.0,1.0
0.336,0.233,0.001,0.759,0.004,0.003,3298.0,2870.0,1.0
0.337,0.236,0.001,0.755,0.004,0.003,3094.0,2929.0,1.0
0.333,0.226,0.002,0.731,0.003,0.002,4010.0,2350.0,1.0
0.335,0.226,0.0,0.736,0.003,0.003,3811.0,2959.0,1.0
0.33,0.222,0.001,0.722,0.003,0.002,4584.0,2774.0,1.0
0.337,0.237,0.0,0.753,0.004,0.003,2858.0,2524.0,1.0
0.33,0.232,0.0,0.738,0.004,0.003,3006.0,3012.0,1.0
0.333,0.266,0.0,0.805,0.006,0.005,1869.0,2939.0,1.0
0.335,0.221,0.0,0.718,0.003,0.002,4043.0,2414.0,1.0
0.331,0.236,0.001,0.75,0.004,0.003,2942.0,2810.0,1.0
0.332,0.223,0.0,0.718,0.003,0.002,3729.0,2511.0,1.0
0.331,0.227,0.001,0.728,0.004,0.003,3676.0,2781.0,1.0
0.332,0.227,0.0,0.739,0.004,0.003,3642.0,2474.0,1.0
0.333,0.227,0.0,0.744,0.004,0.003,3758.0,2730.0,1.0
0.331,0.221,0.0,0.721,0.003,0.002,4385.0,2303.0,1.0
0.338,0.225,0.002,0.734,0.003,0.003,3948.0,2669.0,1.0
0.333,0.225,0.0,0.726,0.003,0.002,3900.0,1896.0,1.0
0.335,0.239,0.0,0.761,0.005,0.003,2684.0,2886.0,1.0
0.331,0.225,0.0,0.723,0.004,0.003,3540.0,2598.0,1.0
0.339,0.224,0.0,0.728,0.003,0.002,4284.0,2640.0,1.0
0.334,0.228,0.001,0.737,0.004,0.003,3569.0,2825.0,1.0
0.327,0.221,0.0,0.717,0.003,0.002,3974.0,3162.0,1.0
0.334,0.225,0.0,0.728,0.004,0.003,3392.0,3229.0,1.0
0.332,0.22,0.0,0.72,0.003,0.002,3813.0,2011.0,1.0
0.329,0.222,0.0,0.722,0.003,0.002,4783.0,2774.0,1.0
0.322,0.223,0.0,0.715,0.003,0.002,4488.0,2703.0,1.0
0.338,0.227,0.0,0.74,0.004,0.003,3616.0,2461.0,1.0
0.31,0.249,0.0,0.776,0.005,0.004,2525.0,2854.0,1.0
0.348,0.231,0.001,0.753,0.004,0.003,3758.0,2618.0,1.0
0.321,0.223,0.0,0.713,0.004,0.003,3423.0,2838.0,1.0
0.326,0.22,0.0,0.715,0.003,0.002,3909.0,2834.0,1.0
0.322,0.225,0.0,0.724,0.004,0.003,3846.0,3164.0,1.0
0.348,0.236,0.0,0.762,0.004,0.003,3127.0,2614.0,1.0
0.348,0.239,0.0,0.767,0.004,0.003,3059.0,3164.0,1.0
0.342,0.228,0.0,0.741,0.003,0.002,4534.0,2504.0,1.0
0.33,0.224,0.0,0.726,0.003,0.002,3767.0,2648.0,1.0
0.336,0.223,0.0,0.737,0.003,0.002,4349.0,2772.0,1.0
0.313,0.23,0.001,0.733,0.004,0.003,2984.0,3164.0,1.0
0.351,0.239,0.0,0.764,0.004,0.003,2789.0,2809.0,1.0
0.369,0.271,0.001,0.828,0.006,0.005,1907.0,3028.0,1.0
0.332,0.221,0.0,0.728,0.003,0.002,4146.0,2647.0,1.0
0.32,0.236,0.0,0.745,0.004,0.003,2838.0,2704.0,1.0
0.327,0.221,0.0,0.725,0.003,0.002,3873.0,3330.0,1.0
0.347,0.232,0.0,0.754,0.004,0.003,3318.0,3035.0,1.0
0.326,0.223,0.0,0.719,0.003,0.002,3825.0,2510.0,1.0
0.32,0.22,0.0,0.709,0.003,0.002,4095.0,3124.0,1.0
0.336,0.222,0.0,0.729,0.003,0.002,4511.0,2949.0,1.0
0.339,0.225,0.0,0.736,0.003,0.002,4465.0,2718.0,1.0
0.343,0.227,0.0,0.736,0.004,0.003,3483.0,2767.0,1.0
0.352,0.239,0.0,0.77,0.005,0.003,2433.0,2892.0,1.0
0.328,0.229,0.0,0.744,0.004,0.003,3771.0,2440.0,1.0
0.325,0.22,0.0,0.712,0.003,0.002,3546.0,2498.0,1.0
0.317,0.222,0.0,0.722,0.004,0.003,3750.0,3184.0,1.0
0.323,0.224,0.0,0.72,0.004,0.003,3455.0,3123.0,1.0
0.334,0.224,0.001,0.728,0.004,0.003,3824.0,3472.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4917.0,2695.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4942.0,2093.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5127.0,2833.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5708.0,3136.0,1.0
0.034,0.033,0.0,0.095,0.001,0.0,2643.0,2546.0,1.0
0.03,0.03,0.0,0.086,0.0,0.0,5356.0,2900.0,1.0
0.033,0.031,0.0,0.091,0.0,0.0,4434.0,2744.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5044.0,2993.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4040.0,2775.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,3390.0,2610.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,3762.0,2233.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,6120.0,3004.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5159.0,2135.0,1.0
0.031,0.029,0.0,0.087,0.0,0.0,5591.0,3052.0,1.0
0.033,0.032,0.0,0.091,0.0,0.0,3262.0,2161.0,1.0
0.03,0.029,0.0,0.086,0.0,0.0,3891.0,2210.0,1.0
0.028,0.031,0.0,0.088,0.001,0.0,2473.0,2680.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4882.0,2924.0,1.0
0.033,0.032,0.0,0.092,0.001,0.0,4061.0,2667.0,1.0
0.032,0.031,0.0,0.084,0.0,0.0,5040.0,2382.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4928.0,2799.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4412.0,2792.0,1.0
0.033,0.03,0.0,0.088,0.0,0.0,4377.0,2347.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5175.0,2713.0,1.0
0.03,0.028,0.0,0.079,0.0,0.0,4509.0,2218.0,1.0
0.03,0.028,0.0,0.081,0.0,0.0,4791.0,2813.0,1.0
0.029,0.029,0.0,0.084,0.0,0.0,3681.0,2320.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,5247.0,2708.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5315.0,2974.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4286.0,2682.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4255.0,2707.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,3472.0,2613.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5513.0,2497.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4532.0,1884.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,6001.0,2919.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4397.0,2491.0,1.0
0.031,0.032,0.0,0.093,0.001,0.0,2825.0,2917.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,4554.0,2640.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5158.0,2776.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,5153.0,2388.0,1.0
0.031,0.031,0.0,0.086,0.0,0.0,4635.0,2851.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4156.0,2683.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,3886.0,2582.0,1.0
0.031,0.03,0.0,0.089,0.0,0.0,4678.0,1584.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4455.0,2676.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5000.0,2519.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,3683.0,2250.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4379.0,2512.0,1.0
0.031,0.033,0.0,0.093,0.001,0.0,2393.0,2591.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4773.0,2373.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,3687.0,2742.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4351.0,2489.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4360.0,2696.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5027.0,2740.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4302.0,2632.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5109.0,2201.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4907.0,2602.0,1.0
0.031,0.031,0.0,0.085,0.0,0.0,4739.0,1866.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,3470.0,2762.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4045.0,2244.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5174.0,2313.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,4553.0,2437.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4576.0,3109.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,3696.0,3101.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4373.0,1948.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5656.0,2467.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5338.0,2619.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4452.0,2371.0,1.0
0.029,0.031,0.0,0.086,0.001,0.0,3073.0,2574.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4691.0,2345.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,4326.0,2365.0,1.0
0.03,0.027,0.0,0.08,0.0,0.0,4972.0,2454.0,1.0
