mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.071,0.642,-1.197,1.235,0.011,0.009,3412.0,3024.0,1.0
0.074,0.643,-1.086,1.32,0.012,0.009,3083.0,3110.0,1.0
-0.088,0.641,-1.217,1.154,0.011,0.009,3276.0,3429.0,1.0
-0.039,0.632,-1.226,1.136,0.011,0.009,3242.0,3222.0,1.0
-0.01,0.634,-1.208,1.148,0.011,0.008,3589.0,3023.0,1.0
0.129,0.66,-1.018,1.423,0.012,0.009,2922.0,3137.0,1.0
0.079,0.642,-1.094,1.311,0.012,0.009,3117.0,3273.0,1.0
0.011,0.643,-1.109,1.248,0.011,0.009,3470.0,3185.0,1.0
-0.034,0.638,-1.182,1.207,0.011,0.009,3395.0,3326.0,1.0
-0.067,0.645,-1.228,1.177,0.011,0.009,3286.0,2791.0,1.0
0.003,0.638,-1.183,1.217,0.011,0.009,3327.0,3345.0,1.0
-0.046,0.638,-1.151,1.205,0.011,0.009,3427.0,2963.0,1.0
-0.015,0.641,-1.185,1.186,0.011,0.009,3361.0,3228.0,1.0
-0.074,0.645,-1.271,1.128,0.011,0.009,3530.0,3166.0,1.0
-0.083,0.636,-1.184,1.196,0.011,0.009,3534.0,3220.0,1.0
0.042,0.643,-1.139,1.239,0.011,0.009,3152.0,3181.0,1.0
-0.139,0.661,-1.376,1.08,0.011,0.009,3328.0,3398.0,1.0
-0.023,0.646,-1.221,1.195,0.011,0.009,3588.0,3169.0,1.0
-0.17,0.674,-1.309,1.183,0.013,0.009,2832.0,3237.0,1.0
-0.081,0.647,-1.308,1.142,0.011,0.009,3397.0,3123.0,1.0
0.039,0.645,-1.137,1.25,0.011,0.009,3226.0,2959.0,1.0
0.02,0.632,-1.137,1.212,0.011,0.009,3586.0,3243.0,1.0
0.003,0.637,-1.13,1.216,0.011,0.009,3457.0,3248.0,1.0
-0.009,0.636,-1.164,1.199,0.011,0.009,3464.0,3347.0,1.0
0.087,0.645,-1.073,1.332,0.011,0.009,3193.0,3028.0,1.0
-0.061,0.649,-1.24,1.166,0.011,0.009,3254.0,2878.0,1.0
0.08,0.647,-1.159,1.236,0.011,0.009,3239.0,3153.0,1.0
-0.049,0.633,-1.201,1.163,0.01,0.009,4173.0,3189.0,1.0
-0.099,0.637,-1.274,1.121,0.01,0.009,4273.0,3177.0,1.0
0.04,0.658,-1.136,1.289,0.011,0.009,3725.0,2840.0,1.0
0.03,0.653,-1.164,1.301,0.011,0.009,3806.0,3224.0,1.0
-0.177,0.641,-1.349,1.087,0.01,0.009,4035.0,3483.0,1.0
-0.133,0.641,-1.253,1.129,0.01,0.009,4108.0,3395.0,1.0
0.022,0.653,-1.169,1.274,0.01,0.009,4049.0,3690.0,1.0
-0.159,0.64,-1.428,0.979,0.01,0.009,4043.0,3384.0,1.0
-0.105,0.64,-1.289,1.12,0.01,0.009,4253.0,3304.0,1.0
-0.073,0.642,-1.217,1.177,0.01,0.009,4248.0,3247.0,1.0
0.063,0.666,-1.206,1.276,0.011,0.009,3798.0,3287.0,1.0
0.017,0.647,-1.194,1.238,0.01,0.009,4124.0,3089.0,1.0
-0.056,0.64,-1.253,1.137,0.01,0.009,4405.0,3471.0,1.0
-0.096,0.632,-1.267,1.111,0.01,0.009,4032.0,3300.0,1.0
-0.132,0.639,-1.288,1.145,0.01,0.009,4261.0,3556.0,1.0
-0.053,0.636,-1.209,1.197,0.01,0.009,4264.0,3293.0,1.0
-0.11,0.646,-1.267,1.163,0.01,0.009,4295.0,3108.0,1.0
-0.081,0.635,-1.232,1.13,0.01,0.009,4272.0,3428.0,1.0
-0.148,0.653,-1.399,1.021,0.01,0.009,4234.0,3413.0,1.0
-0.147,0.642,-1.36,1.077,0.01,0.009,4474.0,3516.0,1.0
-0.024,0.65,-1.226,1.202,0.01,0.009,4193.0,3493.0,1.0
-0.205,0.642,-1.47,1.0,0.01,0.009,3941.0,3409.0,1.0
-0.09,0.638,-1.312,1.096,0.01,0.009,4333.0,3478.0,1.0
-0.254,0.662,-1.467,1.014,0.011,0.009,3610.0,3427.0,1.0
-0.148,0.638,-1.267,1.109,0.01,0.009,4172.0,3510.0,1.0
-0.019,0.644,-1.212,1.209,0.01,0.009,3996.0,3243.0,1.0
-0.038,0.636,-1.233,1.156,0.01,0.009,4084.0,3301.0,1.0
-0.055,0.646,-1.267,1.15,0.01,0.009,4232.0,3118.0,1.0
-0.069,0.634,-1.229,1.161,0.01,0.009,4402.0,3389.0,1.0
0.018,0.653,-1.205,1.255,0.01,0.009,4116.0,3197.0,1.0
-0.126,0.639,-1.255,1.155,0.01,0.009,4371.0,3367.0,1.0
0.022,0.651,-1.202,1.249,0.01,0.009,4132.0,3245.0,1.0
0.062,0.643,-1.118,1.328,0.011,0.009,3728.0,3115.0,1.0
0.023,0.649,-1.227,1.229,0.011,0.009,3750.0,3157.0,1.0
0.175,0.656,-1.086,1.383,0.012,0.009,3099.0,2962.0,1.0
0.161,0.657,-1.064,1.379,0.012,0.009,3116.0,3330.0,1.0
-0.048,0.655,-1.325,1.154,0.011,0.009,3309.0,2904.0,1.0
-0.009,0.649,-1.152,1.265,0.01,0.01,3872.0,2993.0,1.0
0.15,0.654,-1.013,1.422,0.011,0.009,3468.0,3214.0,1.0
-0.03,0.656,-1.255,1.22,0.011,0.009,3369.0,3110.0,1.0
0.019,0.649,-1.226,1.226,0.011,0.009,3628.0,3142.0,1.0
0.048,0.642,-1.161,1.235,0.011,0.009,3563.0,2994.0,1.0
0.198,0.663,-0.995,1.476,0.012,0.009,2903.0,2920.0,1.0
0.143,0.66,-1.069,1.403,0.011,0.009,3387.0,3058.0,1.0
0.067,0.65,-1.124,1.327,0.011,0.009,3737.0,3169.0,1.0
0.023,0.652,-1.146,1.279,0.011,0.01,3551.0,3075.0,1.0
-0.009,0.652,-1.212,1.248,0.011,0.009,3775.0,3175.0,1.0
0.059,0.649,-1.125,1.283,0.011,0.009,3815.0,3282.0,1.0
0.011,0.642,-1.123,1.305,0.011,0.009,3603.0,2881.0,1.0
0.041,0.643,-1.195,1.177,0.011,0.009,3628.0,3125.0,1.0
-0.015,0.652,-1.205,1.208,0.011,0.009,3838.0,3293.0,1.0
-0.027,0.655,-1.302,1.138,0.011,0.009,3568.0,3076.0,1.0
0.1,0.65,-1.146,1.314,0.011,0.009,3650.0,3163.0,1.0
-0.073,0.668,-1.274,1.195,0.012,0.009,3376.0,3222.0,1.0
0.033,0.641,-1.148,1.245,0.011,0.009,3651.0,2990.0,1.0
-0.107,0.676,-1.347,1.19,0.012,0.01,3071.0,3288.0,1.0
-0.016,0.653,-1.21,1.236,0.011,0.009,3709.0,3237.0,1.0
0.105,0.645,-1.045,1.348,0.011,0.009,3712.0,2875.0,1.0
0.075,0.649,-1.153,1.28,0.011,0.009,3777.0,3336.0,1.0
0.066,0.637,-1.124,1.231,0.011,0.009,3653.0,3007.0,1.0
0.052,0.643,-1.17,1.226,0.01,0.01,3799.0,2877.0,1.0
0.155,0.647,-1.143,1.266,0.011,0.009,3237.0,3153.0,1.0
-0.009,0.647,-1.198,1.184,0.011,0.009,3290.0,3038.0,1.0
0.152,0.649,-1.032,1.332,0.011,0.009,3503.0,3308.0,1.0
-0.202,0.94,-2.082,1.475,0.01,0.015,8692.0,3431.0,1.0
0.089,0.934,-1.571,1.961,0.01,0.017,8398.0,3223.0,1.0
0.045,0.91,-1.667,1.728,0.01,0.015,8512.0,3547.0,1.0
-0.267,0.941,-2.065,1.492,0.011,0.015,7588.0,3235.0,1.0
0.521,0.98,-1.329,2.348,0.013,0.013,5536.0,3389.0,1.0
-0.198,0.922,-1.854,1.635,0.011,0.015,7372.0,3183.0,1.0
0.382,0.98,-1.579,2.108,0.011,0.015,8000.0,3359.0,1.0
0.215,0.894,-1.447,1.898,0.01,0.015,7699.0,3026.0,1.0
0.376,0.955,-1.467,2.179,0.011,0.015,7382.0,2820.0,1.0
-0.319,0.945,-2.034,1.508,0.011,0.015,7274.0,3222.0,1.0
-0.384,0.992,-2.208,1.499,0.012,0.017,6735.0,3259.0,1.0
-0.154,0.925,-1.845,1.571,0.011,0.016,7477.0,3031.0,1.0
-0.017,0.927,-1.802,1.663,0.01,0.015,7870.0,3292.0,1.0
0.019,0.931,-1.743,1.704,0.01,0.016,8904.0,3226.0,1.0
0.29,0.949,-1.418,2.137,0.011,0.015,7805.0,3158.0,1.0
-0.276,0.952,-2.065,1.528,0.011,0.016,8057.0,2735.0,1.0
-0.519,1.034,-2.398,1.443,0.015,0.015,4994.0,3210.0,1.0
0.096,0.912,-1.571,1.928,0.01,0.016,8614.0,3184.0,1.0
0.352,0.969,-1.461,2.128,0.011,0.018,7665.0,3094.0,1.0
-0.033,0.909,-1.798,1.606,0.01,0.016,8064.0,2977.0,1.0
-0.312,0.948,-2.064,1.483,0.01,0.014,8143.0,3105.0,1.0
0.162,0.946,-1.603,1.948,0.011,0.016,8003.0,2986.0,1.0
0.109,0.91,-1.645,1.804,0.01,0.015,8077.0,3134.0,1.0
-0.025,0.93,-1.793,1.707,0.009,0.016,9866.0,3128.0,1.0
-0.017,0.901,-1.666,1.784,0.01,0.015,8880.0,3311.0,1.0
-0.371,0.964,-2.104,1.461,0.012,0.014,6986.0,3545.0,1.0
-0.249,0.945,-2.091,1.431,0.01,0.016,8898.0,3000.0,1.0
0.0,0.91,-1.802,1.718,0.01,0.017,7685.0,2972.0,1.0
0.075,0.918,-1.721,1.709,0.01,0.018,8580.0,2935.0,1.0
0.13,0.944,-1.597,1.994,0.011,0.016,8106.0,3004.0,1.0
0.261,0.919,-1.595,1.877,0.011,0.015,7507.0,3004.0,1.0
0.022,0.908,-1.751,1.66,0.009,0.016,9895.0,2972.0,1.0
-0.178,0.916,-1.849,1.629,0.01,0.017,8690.0,2562.0,1.0
0.106,0.948,-1.76,1.81,0.01,0.017,9530.0,2684.0,1.0
0.047,0.935,-1.75,1.76,0.011,0.016,7317.0,2976.0,1.0
-0.271,0.93,-1.933,1.563,0.011,0.015,6783.0,3255.0,1.0
0.515,0.994,-1.465,2.245,0.013,0.014,5461.0,3300.0,1.0
-0.202,0.906,-1.915,1.503,0.011,0.014,7362.0,2936.0,1.0
0.376,0.96,-1.365,2.282,0.011,0.016,8098.0,3128.0,1.0
0.231,0.944,-1.518,2.036,0.01,0.015,8869.0,3194.0,1.0
0.342,0.967,-1.334,2.304,0.012,0.014,6712.0,3258.0,1.0
-0.298,0.958,-2.101,1.519,0.01,0.015,8405.0,3371.0,1.0
-0.388,0.922,-2.166,1.339,0.012,0.014,5829.0,3124.0,1.0
-0.168,0.92,-1.97,1.516,0.01,0.016,8409.0,3210.0,1.0
0.011,0.903,-1.749,1.627,0.01,0.015,8676.0,2915.0,1.0
0.022,0.924,-1.697,1.717,0.01,0.017,8736.0,3179.0,1.0
0.304,0.935,-1.54,1.965,0.011,0.014,6910.0,3204.0,1.0
-0.249,0.961,-2.102,1.529,0.011,0.016,8009.0,3160.0,1.0
-0.531,0.998,-2.303,1.416,0.013,0.014,5487.0,3142.0,1.0
0.138,0.913,-1.537,1.837,0.01,0.014,7623.0,3413.0,1.0
0.354,0.959,-1.515,2.05,0.011,0.015,7379.0,3287.0,1.0
-0.021,0.915,-1.72,1.796,0.01,0.015,8372.0,3047.0,1.0
-0.31,0.942,-2.091,1.409,0.01,0.015,9312.0,3343.0,1.0
0.194,0.893,-1.589,1.773,0.01,0.014,7495.0,3220.0,1.0
0.126,0.906,-1.583,1.803,0.01,0.016,9214.0,2805.0,1.0
-0.002,0.898,-1.681,1.656,0.01,0.016,8589.0,3424.0,1.0
-0.015,0.879,-1.687,1.622,0.01,0.014,7789.0,3423.0,1.0
-0.355,0.964,-2.181,1.396,0.011,0.014,7617.0,2909.0,1.0
-0.249,0.94,-2.002,1.548,0.011,0.016,7401.0,3041.0,1.0
0.0,0.956,-1.743,1.806,0.01,0.018,9718.0,2566.0,1.0
0.086,0.923,-1.595,1.892,0.011,0.017,7650.0,2745.0,1.0
0.109,0.925,-1.668,1.872,0.01,0.017,8171.0,2900.0,1.0
0.25,0.944,-1.499,2.004,0.011,0.016,7236.0,3068.0,1.0
0.048,0.91,-1.697,1.713,0.009,0.017,9611.0,2769.0,1.0
-0.171,0.919,-1.925,1.513,0.01,0.015,8326.0,3058.0,1.0
0.127,0.958,-1.72,1.924,0.01,0.017,9608.0,2863.0,1.0
0.068,0.922,-1.644,1.757,0.01,0.016,8508.0,3174.0,1.0
-0.298,0.903,-1.93,1.448,0.01,0.014,8040.0,3142.0,1.0
0.52,1.019,-1.368,2.401,0.013,0.014,5960.0,3294.0,1.0
-0.205,0.914,-1.868,1.528,0.01,0.016,8528.0,3139.0,1.0
0.377,0.989,-1.523,2.171,0.011,0.015,7513.0,3324.0,1.0
0.227,0.934,-1.474,2.015,0.01,0.015,7897.0,3095.0,1.0
0.358,0.94,-1.344,2.145,0.011,0.013,7058.0,3519.0,1.0
-0.312,0.949,-1.947,1.604,0.011,0.015,7942.0,3149.0,1.0
-0.395,0.941,-2.09,1.416,0.012,0.013,6639.0,3441.0,1.0
-0.149,0.904,-1.867,1.548,0.01,0.016,8376.0,2692.0,1.0
0.001,0.916,-1.73,1.688,0.01,0.016,8138.0,2903.0,1.0
0.024,0.917,-1.685,1.787,0.01,0.015,8810.0,3325.0,1.0
0.312,0.932,-1.427,2.0,0.01,0.014,8989.0,3061.0,1.0
-0.264,0.895,-1.947,1.422,0.01,0.015,8454.0,2849.0,1.0
-0.55,0.988,-2.248,1.432,0.014,0.014,5213.0,3322.0,1.0
0.13,0.922,-1.569,1.912,0.009,0.016,9494.0,2884.0,1.0
0.384,0.952,-1.409,2.14,0.011,0.015,7129.0,3110.0,1.0
0.006,0.898,-1.792,1.624,0.011,0.014,7108.0,3272.0,1.0
-0.339,0.945,-2.194,1.431,0.011,0.015,7824.0,3177.0,1.0
0.208,0.92,-1.54,1.925,0.01,0.017,9171.0,2544.0,1.0
0.128,0.906,-1.589,1.803,0.011,0.014,7126.0,2883.0,1.0
-0.005,0.9,-1.789,1.591,0.009,0.015,10322.0,3139.0,1.0
-0.007,0.905,-1.743,1.647,0.009,0.017,9249.0,3139.0,1.0
-0.405,0.924,-2.103,1.4,0.011,0.013,6526.0,3473.0,1.0
-0.255,0.95,-1.945,1.658,0.01,0.016,9115.0,3015.0,1.0
0.012,0.933,-1.732,1.83,0.01,0.016,8959.0,3034.0,1.0
0.101,0.916,-1.653,1.757,0.01,0.015,8206.0,2878.0,1.0
0.163,0.92,-1.6,1.857,0.011,0.016,6900.0,3005.0,1.0
0.261,0.927,-1.471,1.991,0.011,0.017,7190.0,2915.0,1.0
0.077,0.934,-1.699,1.813,0.009,0.017,10307.0,3254.0,1.0
0.322,0.225,0.0,0.724,0.004,0.003,3853.0,2707.0,1.0
0.338,0.228,0.001,0.747,0.003,0.002,4476.0,3266.0,1.0
0.334,0.224,0.0,0.724,0.003,0.002,3997.0,2611.0,1.0
0.321,0.227,0.0,0.73,0.004,0.003,3440.0,2849.0,1.0
0.35,0.251,0.0,0.796,0.005,0.004,2243.0,2755.0,1.0
0.33,0.228,0.0,0.738,0.004,0.003,3160.0,2509.0,1.0
0.346,0.239,0.001,0.768,0.004,0.003,3102.0,2871.0,1.0
0.338,0.228,0.0,0.738,0.004,0.003,3521.0,2625.0,1.0
0.351,0.239,0.0,0.767,0.004,0.003,3030.0,2672.0,1.0
0.326,0.23,0.0,0.745,0.004,0.003,3125.0,2647.0,1.0
0.317,0.23,0.0,0.74,0.004,0.003,2702.0,2513.0,1.0
0.324,0.221,0.0,0.718,0.003,0.002,3910.0,2142.0,1.0
0.331,0.224,0.0,0.733,0.003,0.002,4560.0,2574.0,1.0
0.328,0.221,0.0,0.723,0.003,0.002,4338.0,2805.0,1.0
0.341,0.234,0.0,0.755,0.004,0.003,3414.0,3090.0,1.0
0.326,0.227,0.0,0.734,0.004,0.003,3559.0,2290.0,1.0
0.313,0.247,0.0,0.769,0.006,0.004,1989.0,2494.0,1.0
0.343,0.23,0.0,0.736,0.003,0.003,4181.0,2649.0,1.0
0.35,0.239,0.001,0.769,0.004,0.003,3045.0,3186.0,1.0
0.33,0.221,0.0,0.718,0.003,0.002,4025.0,2613.0,1.0
0.319,0.229,0.0,0.733,0.004,0.003,2725.0,2655.0,1.0
0.336,0.226,0.001,0.738,0.003,0.002,4084.0,2966.0,1.0
0.34,0.224,0.0,0.739,0.003,0.002,4245.0,2322.0,1.0
0.338,0.22,0.0,0.715,0.003,0.002,4534.0,2221.0,1.0
0.329,0.225,0.001,0.726,0.003,0.002,4294.0,2634.0,1.0
0.322,0.237,0.0,0.752,0.005,0.003,2603.0,2561.0,1.0
0.327,0.231,0.0,0.74,0.004,0.003,3220.0,2969.0,1.0
0.337,0.222,0.0,0.726,0.003,0.002,4506.0,2986.0,1.0
0.335,0.229,0.0,0.746,0.003,0.002,4035.0,2479.0,1.0
0.337,0.224,0.0,0.733,0.003,0.002,3890.0,3029.0,1.0
0.345,0.232,0.0,0.758,0.004,0.003,3993.0,3295.0,1.0
0.335,0.226,0.0,0.735,0.004,0.003,3752.0,3660.0,1.0
0.339,0.23,0.0,0.75,0.003,0.003,3941.0,2455.0,1.0
0.331,0.224,0.0,0.727,0.003,0.002,4371.0,2494.0,1.0
0.336,0.222,0.0,0.728,0.003,0.002,3889.0,3065.0,1.0
0.334,0.23,0.0,0.741,0.004,0.003,3258.0,2167.0,1.0
0.333,0.248,0.0,0.773,0.005,0.004,2311.0,3244.0,1.0
0.329,0.226,0.0,0.734,0.003,0.002,4264.0,2893.0,1.0
0.338,0.234,0.0,0.763,0.004,0.003,3186.0,2986.0,1.0
0.337,0.228,0.001,0.738,0.004,0.003,4050.0,3163.0,1.0
0.335,0.238,0.001,0.758,0.004,0.003,3211.0,3038.0,1.0
0.326,0.23,0.0,0.735,0.004,0.003,2707.0,2605.0,1.0
0.329,0.236,0.0,0.748,0.005,0.003,2326.0,2668.0,1.0
0.334,0.227,0.0,0.735,0.004,0.003,3626.0,2650.0,1.0
0.33,0.223,0.0,0.734,0.003,0.002,4464.0,2969.0,1.0
0.34,0.221,0.0,0.73,0.003,0.002,4233.0,2902.0,1.0
0.336,0.231,0.0,0.739,0.004,0.003,3226.0,2816.0,1.0
0.33,0.229,0.0,0.738,0.004,0.003,3450.0,2899.0,1.0
0.337,0.256,0.0,0.808,0.006,0.004,2010.0,2984.0,1.0
0.334,0.222,0.001,0.722,0.003,0.002,3815.0,2423.0,1.0
0.33,0.235,0.001,0.749,0.004,0.003,3337.0,2960.0,1.0
0.34,0.22,0.0,0.728,0.003,0.003,4131.0,2894.0,1.0
0.329,0.233,0.0,0.741,0.004,0.003,2921.0,2760.0,1.0
0.335,0.222,0.0,0.716,0.003,0.002,3955.0,2773.0,1.0
0.334,0.223,0.0,0.729,0.004,0.003,3419.0,2436.0,1.0
0.334,0.222,0.0,0.718,0.003,0.002,4764.0,2685.0,1.0
0.342,0.227,0.001,0.744,0.003,0.002,4205.0,2663.0,1.0
0.329,0.24,0.0,0.765,0.004,0.003,2657.0,2281.0,1.0
0.326,0.226,0.0,0.73,0.004,0.003,3328.0,2890.0,1.0
0.334,0.222,0.001,0.722,0.003,0.002,4823.0,2839.0,1.0
0.335,0.227,0.001,0.74,0.003,0.002,4254.0,2709.0,1.0
0.336,0.223,0.0,0.728,0.003,0.002,4592.0,3173.0,1.0
0.332,0.229,0.0,0.73,0.004,0.003,3501.0,2872.0,1.0
0.335,0.222,0.0,0.719,0.004,0.003,3688.0,3074.0,1.0
0.339,0.225,0.001,0.73,0.003,0.002,3945.0,2803.0,1.0
0.331,0.224,0.0,0.726,0.003,0.002,4436.0,2466.0,1.0
0.331,0.224,0.0,0.725,0.003,0.002,4238.0,2445.0,1.0
0.344,0.232,0.0,0.742,0.004,0.003,3734.0,2802.0,1.0
0.318,0.242,0.0,0.755,0.005,0.003,2454.0,2854.0,1.0
0.341,0.229,0.001,0.749,0.003,0.002,3967.0,2493.0,1.0
0.316,0.228,0.0,0.73,0.004,0.003,3343.0,3110.0,1.0
0.325,0.223,0.0,0.719,0.004,0.003,3908.0,3229.0,1.0
0.314,0.232,0.0,0.739,0.004,0.003,3473.0,3143.0,1.0
0.348,0.237,0.0,0.759,0.004,0.003,3106.0,3080.0,1.0
0.354,0.242,0.0,0.772,0.004,0.003,2785.0,2545.0,1.0
0.342,0.227,0.0,0.74,0.003,0.002,4096.0,2481.0,1.0
0.339,0.224,0.0,0.737,0.003,0.002,4384.0,2791.0,1.0
0.331,0.218,0.0,0.715,0.003,0.002,4176.0,3009.0,1.0
0.323,0.232,0.0,0.744,0.004,0.003,3111.0,2760.0,1.0
0.344,0.23,0.0,0.749,0.004,0.003,3737.0,2752.0,1.0
0.35,0.255,0.0,0.797,0.006,0.004,2125.0,2903.0,1.0
0.324,0.224,0.0,0.727,0.003,0.002,3911.0,2626.0,1.0
0.319,0.23,0.0,0.746,0.004,0.003,3289.0,3002.0,1.0
0.33,0.222,0.0,0.721,0.003,0.002,4605.0,2705.0,1.0
0.352,0.237,0.0,0.766,0.004,0.003,3181.0,2813.0,1.0
0.329,0.221,0.0,0.722,0.003,0.002,3830.0,2917.0,1.0
0.326,0.22,0.001,0.718,0.003,0.002,4575.0,2828.0,1.0
0.328,0.22,0.0,0.724,0.003,0.002,4274.0,2325.0,1.0
0.329,0.224,0.0,0.719,0.003,0.002,4035.0,2733.0,1.0
0.349,0.24,0.002,0.773,0.004,0.003,2846.0,2653.0,1.0
0.347,0.231,0.0,0.752,0.004,0.003,3541.0,2976.0,1.0
0.33,0.224,0.001,0.732,0.003,0.002,4904.0,2934.0,1.0
0.33,0.226,0.0,0.731,0.003,0.002,4090.0,2730.0,1.0
0.327,0.217,0.0,0.711,0.003,0.002,4501.0,3367.0,1.0
0.323,0.225,0.0,0.73,0.004,0.003,3840.0,2786.0,1.0
0.331,0.223,0.0,0.727,0.004,0.003,3694.0,3041.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4879.0,2423.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5510.0,3270.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4538.0,2308.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4186.0,2562.0,1.0
0.033,0.033,0.0,0.094,0.001,0.0,2854.0,2859.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3951.0,2053.0,1.0
0.033,0.032,0.0,0.091,0.0,0.0,4237.0,2830.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4155.0,2484.0,1.0
0.033,0.032,0.0,0.091,0.0,0.0,3666.0,2686.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,3823.0,2349.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,3504.0,2696.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4485.0,2086.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5500.0,2565.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5192.0,2545.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4558.0,2668.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3951.0,2256.0,1.0
0.029,0.031,0.0,0.089,0.001,0.0,2534.0,2404.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,5414.0,2259.0,1.0
0.033,0.031,0.0,0.088,0.0,0.0,3841.0,2693.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4560.0,2429.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,4048.0,2560.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5042.0,2724.0,1.0
0.032,0.029,0.0,0.084,0.0,0.0,4929.0,2159.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5549.0,2253.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5035.0,2598.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,3726.0,2452.0,1.0
0.03,0.03,0.0,0.086,0.0,0.0,4345.0,2503.0,1.0
0.031,0.029,0.0,0.087,0.0,0.0,5079.0,2746.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4706.0,2143.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4781.0,2606.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,4715.0,2764.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,3722.0,3398.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5506.0,2437.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5527.0,2193.0,1.0
0.031,0.029,0.0,0.079,0.0,0.0,4376.0,2352.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4144.0,2256.0,1.0
0.031,0.032,0.0,0.091,0.001,0.0,2898.0,2888.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4954.0,2425.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,4401.0,2793.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4940.0,2556.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4322.0,2600.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,3522.0,2022.0,1.0
0.031,0.031,0.0,0.091,0.0,0.0,3488.0,2652.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4614.0,2546.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5363.0,2621.0,1.0
0.032,0.028,0.0,0.084,0.0,0.0,4913.0,2611.0,1.0
0.031,0.03,0.0,0.083,0.0,0.0,4094.0,2426.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,4421.0,2867.0,1.0
0.031,0.032,0.0,0.089,0.001,0.0,2802.0,2531.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4414.0,2179.0,1.0
0.031,0.031,0.0,0.086,0.0,0.0,4094.0,2725.0,1.0
0.032,0.029,0.0,0.083,0.0,0.0,5387.0,2728.0,1.0
0.031,0.031,0.0,0.089,0.0,0.0,3759.0,2870.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,5006.0,2719.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4348.0,2142.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5683.0,2383.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5688.0,2222.0,1.0
0.031,0.031,0.0,0.089,0.0,0.0,3265.0,2309.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,4502.0,2702.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5776.0,2746.0,1.0
0.032,0.031,0.0,0.091,0.0,0.0,5813.0,2592.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5883.0,2886.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4498.0,2631.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,3473.0,2666.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4559.0,2902.0,1.0
0.031,0.031,0.0,0.086,0.0,0.0,5524.0,2345.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5492.0,2693.0,1.0
0.033,0.032,0.0,0.089,0.0,0.0,4874.0,2549.0,1.0
0.03,0.031,0.0,0.087,0.001,0.0,3370.0,2990.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4650.0,2507.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4294.0,3021.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,5611.0,3166.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,4677.0,2943.0,1.0
0.033,0.032,0.0,0.092,0.0,0.0,4545.0,2676.0,1.0
0.033,0.03,0.0,0.086,0.0,0.0,3661.0,2517.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4870.0,2503.0,1.0
