mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.32,0.223,0.0,0.726,0.004,0.003,3658.0,2920.0,1.0
0.327,0.223,0.0,0.727,0.003,0.002,4039.0,3270.0,1.0
0.34,0.221,0.0,0.726,0.003,0.002,4030.0,2660.0,1.0
0.332,0.216,0.0,0.718,0.003,0.002,3640.0,2528.0,1.0
0.322,0.218,0.0,0.717,0.003,0.002,3842.0,2929.0,1.0
0.341,0.222,0.002,0.729,0.003,0.002,3890.0,2954.0,1.0
0.336,0.222,0.0,0.723,0.003,0.002,4197.0,3023.0,1.0
0.338,0.222,0.001,0.732,0.003,0.002,3775.0,2907.0,1.0
0.36,0.243,0.0,0.784,0.005,0.003,2581.0,2674.0,1.0
0.328,0.226,0.0,0.732,0.003,0.003,3810.0,2641.0,1.0
0.363,0.25,0.0,0.789,0.005,0.004,2305.0,2751.0,1.0
0.334,0.222,0.0,0.724,0.003,0.002,3853.0,2551.0,1.0
0.369,0.252,0.002,0.806,0.005,0.004,2389.0,2860.0,1.0
0.349,0.231,0.0,0.748,0.004,0.003,3724.0,2284.0,1.0
0.326,0.222,0.0,0.719,0.004,0.003,3732.0,3282.0,1.0
0.326,0.221,0.001,0.717,0.004,0.003,3523.0,2877.0,1.0
0.327,0.222,0.0,0.717,0.004,0.003,3638.0,2905.0,1.0
0.324,0.223,0.0,0.716,0.004,0.003,3478.0,2888.0,1.0
0.309,0.232,0.0,0.731,0.004,0.003,2616.0,2405.0,1.0
0.349,0.229,0.001,0.756,0.004,0.003,4113.0,3379.0,1.0
0.314,0.224,0.0,0.72,0.005,0.003,2531.0,2977.0,1.0
0.33,0.227,0.0,0.728,0.003,0.002,3898.0,2447.0,1.0
0.333,0.22,0.001,0.723,0.003,0.002,3974.0,2628.0,1.0
0.33,0.245,0.0,0.769,0.005,0.004,2219.0,2393.0,1.0
0.335,0.232,0.001,0.747,0.004,0.003,3423.0,3020.0,1.0
0.339,0.243,0.001,0.773,0.004,0.003,3017.0,2851.0,1.0
0.337,0.226,0.0,0.728,0.004,0.003,2909.0,2884.0,1.0
0.332,0.228,0.0,0.732,0.004,0.003,3542.0,3019.0,1.0
0.339,0.241,0.0,0.765,0.005,0.003,2779.0,2784.0,1.0
0.335,0.22,0.0,0.71,0.003,0.002,3516.0,2331.0,1.0
0.339,0.227,0.0,0.741,0.003,0.002,4293.0,3087.0,1.0
0.336,0.245,0.001,0.78,0.005,0.003,2742.0,2750.0,1.0
0.334,0.227,0.0,0.738,0.004,0.003,3765.0,2984.0,1.0
0.343,0.229,0.001,0.747,0.004,0.002,3809.0,2651.0,1.0
0.33,0.222,0.0,0.717,0.003,0.002,4208.0,2833.0,1.0
0.339,0.221,0.0,0.729,0.003,0.002,4231.0,2477.0,1.0
0.337,0.225,0.0,0.733,0.003,0.002,3900.0,2206.0,1.0
0.337,0.222,0.0,0.727,0.003,0.003,4152.0,2600.0,1.0
0.331,0.224,0.0,0.722,0.003,0.002,4059.0,2546.0,1.0
0.335,0.227,0.0,0.738,0.004,0.003,3272.0,2268.0,1.0
0.328,0.237,0.0,0.754,0.005,0.003,2689.0,2718.0,1.0
0.331,0.225,0.0,0.734,0.004,0.003,3500.0,2496.0,1.0
0.334,0.243,0.0,0.777,0.005,0.004,2346.0,2756.0,1.0
0.332,0.223,0.0,0.724,0.003,0.002,4326.0,3070.0,1.0
0.329,0.244,0.0,0.771,0.005,0.004,2312.0,3080.0,1.0
0.333,0.227,0.0,0.735,0.004,0.003,3646.0,3194.0,1.0
0.33,0.22,0.0,0.719,0.003,0.002,3987.0,2837.0,1.0
0.333,0.227,0.0,0.732,0.004,0.003,3323.0,2238.0,1.0
0.33,0.222,0.0,0.733,0.004,0.003,3582.0,2180.0,1.0
0.332,0.227,0.0,0.73,0.004,0.003,3651.0,2614.0,1.0
0.334,0.234,0.0,0.749,0.004,0.003,3236.0,2808.0,1.0
0.335,0.225,0.0,0.737,0.003,0.003,4203.0,3071.0,1.0
0.328,0.232,0.0,0.741,0.004,0.003,2921.0,3113.0,1.0
0.342,0.227,0.0,0.739,0.004,0.003,3747.0,2463.0,1.0
0.343,0.223,0.0,0.735,0.003,0.002,4072.0,2885.0,1.0
0.366,0.251,0.0,0.792,0.006,0.004,1846.0,2650.0,1.0
0.353,0.234,0.0,0.748,0.004,0.003,2747.0,2920.0,1.0
0.309,0.235,0.0,0.739,0.005,0.003,2446.0,2774.0,1.0
0.313,0.224,0.0,0.717,0.004,0.003,2851.0,2518.0,1.0
0.35,0.231,0.0,0.748,0.004,0.003,3273.0,2867.0,1.0
0.307,0.232,0.0,0.732,0.005,0.003,2332.0,2776.0,1.0
0.325,0.217,0.0,0.7,0.003,0.003,3679.0,2576.0,1.0
0.323,0.224,0.001,0.727,0.004,0.003,3670.0,3032.0,1.0
0.363,0.253,0.001,0.804,0.005,0.004,2331.0,2947.0,1.0
0.345,0.227,0.001,0.74,0.004,0.003,3292.0,2203.0,1.0
0.33,0.223,0.001,0.717,0.003,0.002,4181.0,2524.0,1.0
0.33,0.218,0.001,0.72,0.003,0.002,4136.0,2275.0,1.0
0.329,0.218,0.0,0.707,0.003,0.002,3395.0,2023.0,1.0
0.342,0.226,0.0,0.73,0.004,0.003,3912.0,2581.0,1.0
0.322,0.215,0.0,0.703,0.003,0.002,4462.0,2684.0,1.0
0.333,0.22,0.0,0.721,0.003,0.002,3879.0,2643.0,1.0
0.327,0.229,0.0,0.739,0.004,0.003,3162.0,2317.0,1.0
0.312,0.232,0.0,0.739,0.005,0.003,2498.0,2844.0,1.0
0.341,0.229,0.0,0.746,0.004,0.002,3822.0,2348.0,1.0
0.303,0.237,0.0,0.748,0.005,0.004,2372.0,2977.0,1.0
0.335,0.222,0.0,0.716,0.003,0.002,4005.0,2503.0,1.0
0.302,0.234,0.0,0.738,0.005,0.004,2196.0,2411.0,1.0
0.318,0.225,0.0,0.724,0.004,0.003,2996.0,2764.0,1.0
0.343,0.224,0.002,0.729,0.003,0.002,3838.0,2223.0,1.0
0.341,0.226,0.0,0.737,0.004,0.003,3459.0,2549.0,1.0
0.343,0.22,0.0,0.728,0.003,0.002,4296.0,2628.0,1.0
0.345,0.227,0.0,0.741,0.004,0.003,3027.0,2321.0,1.0
0.357,0.237,0.0,0.769,0.005,0.003,2476.0,2397.0,1.0
0.316,0.219,0.0,0.716,0.003,0.002,3675.0,2608.0,1.0
0.359,0.238,0.0,0.771,0.005,0.003,2525.0,2978.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,4716.0,2308.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4841.0,2887.0,1.0
0.029,0.03,0.0,0.084,0.001,0.0,2686.0,2150.0,1.0
0.029,0.029,0.0,0.084,0.0,0.0,3920.0,2753.0,1.0
0.033,0.032,0.0,0.093,0.0,0.0,3364.0,2475.0,1.0
0.033,0.03,0.0,0.088,0.0,0.0,3587.0,2948.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,4611.0,2416.0,1.0
0.034,0.033,0.0,0.094,0.001,0.0,3422.0,2522.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,5669.0,2293.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4129.0,2161.0,1.0
0.028,0.029,0.0,0.081,0.001,0.0,2668.0,1990.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4748.0,2957.0,1.0
0.03,0.028,0.0,0.082,0.0,0.0,5571.0,2871.0,1.0
0.032,0.029,0.0,0.083,0.0,0.0,4926.0,2854.0,1.0
0.031,0.029,0.0,0.081,0.0,0.0,4624.0,2182.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4819.0,2782.0,1.0
0.032,0.029,0.0,0.083,0.0,0.0,4315.0,2734.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5157.0,2669.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4083.0,2925.0,1.0
0.034,0.033,0.0,0.094,0.001,0.0,3414.0,2225.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4724.0,2463.0,1.0
0.034,0.033,0.0,0.094,0.001,0.0,2969.0,2741.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4999.0,2259.0,1.0
0.034,0.032,0.0,0.093,0.001,0.0,2811.0,2733.0,1.0
0.033,0.032,0.0,0.092,0.0,0.0,5313.0,2207.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4710.0,2927.0,1.0
0.03,0.028,0.0,0.083,0.0,0.0,4520.0,2595.0,1.0
0.03,0.028,0.0,0.082,0.0,0.0,4516.0,2458.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4356.0,2479.0,1.0
0.029,0.03,0.0,0.083,0.0,0.0,3415.0,2109.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,5051.0,3038.0,1.0
0.029,0.028,0.0,0.081,0.001,0.0,2730.0,3012.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4654.0,2620.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4841.0,2573.0,1.0
0.031,0.031,0.0,0.09,0.001,0.0,2816.0,2310.0,1.0
0.032,0.031,0.0,0.092,0.0,0.0,4223.0,2621.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3640.0,2775.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,3236.0,2725.0,1.0
0.031,0.031,0.0,0.086,0.0,0.0,4228.0,2698.0,1.0
0.032,0.031,0.0,0.087,0.001,0.0,3530.0,2544.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4206.0,2272.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4700.0,2675.0,1.0
0.031,0.031,0.0,0.089,0.001,0.0,3300.0,2727.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4440.0,2643.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4567.0,2672.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4779.0,2696.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5148.0,2689.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4572.0,2192.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5320.0,2424.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,4449.0,2194.0,1.0
0.031,0.029,0.0,0.087,0.0,0.0,4044.0,1815.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3614.0,2614.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4292.0,2340.0,1.0
0.031,0.03,0.0,0.088,0.001,0.0,2943.0,2464.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4817.0,3213.0,1.0
0.031,0.032,0.0,0.089,0.001,0.0,3010.0,2726.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4233.0,2700.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4920.0,2534.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4072.0,1858.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4683.0,2249.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,4345.0,2714.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4115.0,2634.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5321.0,2770.0,1.0
0.031,0.031,0.0,0.086,0.001,0.0,2947.0,2869.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4496.0,2347.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,5024.0,2732.0,1.0
0.034,0.033,0.0,0.096,0.001,0.0,2555.0,2438.0,1.0
0.034,0.032,0.0,0.093,0.0,0.0,3266.0,2498.0,1.0
0.029,0.03,0.0,0.084,0.001,0.0,3057.0,2639.0,1.0
0.029,0.03,0.0,0.083,0.0,0.0,3630.0,2212.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,3827.0,2501.0,1.0
0.029,0.03,0.0,0.084,0.001,0.0,2950.0,2921.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,4135.0,2370.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4244.0,2668.0,1.0
0.034,0.033,0.0,0.097,0.001,0.0,3400.0,2555.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,4047.0,2218.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4545.0,2469.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4935.0,2274.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,3639.0,1853.0,1.0
0.032,0.031,0.0,0.086,0.0,0.0,5154.0,2525.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,5344.0,2367.0,1.0
0.031,0.028,0.0,0.083,0.0,0.0,4565.0,2587.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4375.0,2106.0,1.0
0.029,0.029,0.0,0.083,0.0,0.0,3050.0,2925.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4560.0,2322.0,1.0
0.028,0.03,0.0,0.082,0.001,0.0,3238.0,2753.0,1.0
0.032,0.029,0.0,0.083,0.0,0.0,4766.0,2323.0,1.0
0.028,0.029,0.0,0.082,0.001,0.0,3001.0,2584.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,3749.0,2411.0,1.0
0.033,0.031,0.0,0.087,0.0,0.0,4356.0,2218.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4516.0,2303.0,1.0
0.032,0.028,0.0,0.084,0.0,0.0,4994.0,2705.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4077.0,2062.0,1.0
0.034,0.032,0.0,0.091,0.001,0.0,2978.0,2213.0,1.0
0.03,0.03,0.0,0.083,0.0,0.0,4561.0,2565.0,1.0
0.033,0.031,0.0,0.089,0.001,0.0,2935.0,2517.0,1.0
0.104,0.102,-0.082,0.306,0.002,0.001,4123.0,3770.0,1.0
0.024,0.106,-0.176,0.218,0.002,0.001,4014.0,3081.0,1.0
0.279,0.105,0.077,0.471,0.002,0.001,3966.0,3887.0,1.0
0.183,0.1,0.003,0.381,0.002,0.001,3871.0,3513.0,1.0
-0.229,0.117,-0.46,-0.02,0.002,0.001,4189.0,3578.0,1.0
-0.168,0.113,-0.378,0.048,0.002,0.001,3709.0,3345.0,1.0
0.129,0.102,-0.064,0.322,0.002,0.001,4490.0,3694.0,1.0
-0.237,0.12,-0.461,-0.01,0.002,0.001,3905.0,3768.0,1.0
-0.061,0.109,-0.263,0.137,0.002,0.001,3924.0,3892.0,1.0
-0.105,0.107,-0.312,0.09,0.002,0.001,4330.0,3727.0,1.0
0.259,0.109,0.054,0.458,0.002,0.001,3858.0,3755.0,1.0
0.134,0.105,-0.061,0.332,0.002,0.001,4417.0,3455.0,1.0
0.039,0.106,-0.164,0.238,0.002,0.001,4264.0,3535.0,1.0
-0.025,0.105,-0.214,0.182,0.002,0.001,4072.0,3474.0,1.0
-0.034,0.106,-0.228,0.165,0.002,0.001,4516.0,3791.0,1.0
0.064,0.107,-0.142,0.26,0.002,0.001,4334.0,3699.0,1.0
-0.065,0.11,-0.263,0.151,0.002,0.001,4190.0,3918.0,1.0
-0.03,0.108,-0.224,0.178,0.002,0.001,4208.0,3847.0,1.0
-0.101,0.114,-0.314,0.107,0.002,0.001,4452.0,3310.0,1.0
-0.227,0.12,-0.455,-0.014,0.002,0.001,4001.0,3899.0,1.0
0.092,0.106,-0.11,0.286,0.002,0.001,4348.0,3506.0,1.0
-0.266,0.117,-0.488,-0.049,0.002,0.001,4322.0,3603.0,1.0
-0.014,0.105,-0.215,0.18,0.002,0.001,4507.0,3425.0,1.0
-0.269,0.12,-0.502,-0.049,0.002,0.001,3783.0,3718.0,1.0
-0.134,0.109,-0.341,0.071,0.002,0.001,4004.0,3620.0,1.0
0.082,0.099,-0.11,0.267,0.002,0.001,4196.0,3623.0,1.0
0.081,0.106,-0.119,0.278,0.002,0.001,4108.0,3399.0,1.0
0.077,0.108,-0.124,0.28,0.002,0.001,4148.0,3492.0,1.0
0.121,0.106,-0.067,0.331,0.002,0.001,4311.0,3736.0,1.0
0.215,0.105,0.016,0.41,0.002,0.001,4093.0,3802.0,1.0
-0.106,0.115,-0.323,0.107,0.002,0.001,4340.0,3398.0,1.0
0.184,0.099,-0.0,0.371,0.002,0.001,3900.0,3541.0,1.0
0.106,0.585,-1.001,1.168,0.008,0.011,5047.0,3116.0,1.0
0.026,0.586,-1.08,1.09,0.008,0.01,5005.0,2698.0,1.0
0.281,0.582,-0.861,1.322,0.008,0.009,5195.0,2565.0,1.0
0.185,0.583,-0.981,1.212,0.008,0.01,5036.0,2355.0,1.0
-0.227,0.585,-1.335,0.842,0.008,0.01,4784.0,2825.0,1.0
-0.166,0.584,-1.276,0.9,0.008,0.01,4966.0,2363.0,1.0
0.131,0.585,-0.995,1.19,0.008,0.01,5351.0,2358.0,1.0
-0.235,0.588,-1.381,0.813,0.008,0.01,5043.0,2571.0,1.0
-0.059,0.585,-1.18,1.012,0.008,0.01,5193.0,2684.0,1.0
-0.103,0.587,-1.226,0.974,0.008,0.01,5001.0,2310.0,1.0
0.261,0.59,-0.89,1.334,0.008,0.01,5177.0,2651.0,1.0
0.135,0.589,-1.003,1.202,0.008,0.011,5229.0,3022.0,1.0
0.041,0.584,-1.022,1.169,0.008,0.011,5272.0,2505.0,1.0
-0.023,0.585,-1.099,1.095,0.008,0.011,5009.0,2451.0,1.0
-0.032,0.587,-1.119,1.057,0.008,0.011,5109.0,2469.0,1.0
0.065,0.582,-1.074,1.115,0.008,0.011,5153.0,2396.0,1.0
-0.063,0.587,-1.246,0.958,0.008,0.01,5328.0,2695.0,1.0
-0.028,0.587,-1.144,1.052,0.008,0.011,5044.0,2602.0,1.0
-0.099,0.584,-1.226,0.935,0.008,0.011,5146.0,2504.0,1.0
-0.225,0.588,-1.324,0.883,0.008,0.009,5152.0,2610.0,1.0
0.094,0.586,-1.051,1.142,0.008,0.011,5122.0,2561.0,1.0
-0.264,0.585,-1.29,0.885,0.008,0.009,5149.0,2787.0,1.0
-0.013,0.585,-1.063,1.124,0.008,0.011,4966.0,2572.0,1.0
-0.267,0.587,-1.398,0.805,0.008,0.009,4879.0,2495.0,1.0
-0.132,0.586,-1.222,0.949,0.008,0.01,5092.0,2713.0,1.0
0.084,0.583,-1.044,1.118,0.008,0.011,5241.0,2723.0,1.0
0.083,0.586,-1.031,1.149,0.008,0.011,5266.0,2118.0,1.0
0.079,0.587,-0.989,1.215,0.008,0.011,5079.0,2538.0,1.0
0.123,0.585,-0.971,1.193,0.008,0.011,5098.0,2276.0,1.0
0.217,0.583,-0.888,1.304,0.008,0.01,4927.0,2732.0,1.0
-0.104,0.588,-1.22,0.957,0.008,0.01,5195.0,2747.0,1.0
0.186,0.587,-0.889,1.294,0.008,0.01,5102.0,2639.0,1.0
0.056,0.663,-1.169,1.289,0.011,0.011,3632.0,2528.0,1.0
0.015,0.666,-1.196,1.286,0.011,0.011,3781.0,2973.0,1.0
0.146,0.687,-1.097,1.444,0.012,0.011,3560.0,2804.0,1.0
0.102,0.672,-1.11,1.434,0.012,0.011,3267.0,2622.0,1.0
-0.122,0.679,-1.381,1.163,0.012,0.01,3299.0,2939.0,1.0
