mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.013,0.912,-1.679,1.79,0.01,0.015,7620.0,3006.0,1.0
0.516,0.985,-1.503,2.213,0.014,0.014,4895.0,3019.0,1.0
0.332,0.931,-1.333,2.207,0.011,0.015,6877.0,3034.0,1.0
0.077,0.915,-1.589,1.862,0.01,0.016,8597.0,3187.0,1.0
-0.117,0.907,-1.871,1.545,0.01,0.015,8635.0,3109.0,1.0
-0.28,0.914,-1.998,1.453,0.011,0.014,6856.0,3104.0,1.0
0.073,0.885,-1.688,1.646,0.011,0.013,6964.0,3618.0,1.0
-0.126,0.905,-1.98,1.476,0.01,0.016,8738.0,3189.0,1.0
0.022,0.908,-1.676,1.736,0.01,0.016,8688.0,3072.0,1.0
-0.282,0.91,-1.93,1.442,0.01,0.015,7914.0,3178.0,1.0
-0.203,0.903,-1.854,1.52,0.011,0.015,6972.0,3022.0,1.0
0.244,0.939,-1.547,1.925,0.011,0.016,6975.0,2784.0,1.0
-0.45,0.994,-2.332,1.363,0.013,0.015,6023.0,2636.0,1.0
-0.094,0.917,-1.782,1.662,0.01,0.017,8566.0,2896.0,1.0
-0.58,0.99,-2.352,1.323,0.015,0.014,4063.0,3397.0,1.0
-0.198,0.919,-1.951,1.5,0.01,0.015,8253.0,3252.0,1.0
0.174,0.922,-1.672,1.842,0.011,0.017,8033.0,2789.0,1.0
0.104,0.946,-1.586,1.993,0.01,0.016,9419.0,3285.0,1.0
0.131,0.879,-1.599,1.738,0.011,0.015,6842.0,2848.0,1.0
-0.022,0.913,-1.775,1.644,0.01,0.016,7849.0,2878.0,1.0
0.358,0.954,-1.559,2.026,0.012,0.016,6544.0,2973.0,1.0
-0.284,0.928,-2.027,1.443,0.011,0.014,7499.0,3209.0,1.0
0.349,0.903,-1.347,2.018,0.01,0.014,8657.0,2597.0,1.0
0.005,0.929,-1.698,1.816,0.011,0.015,7767.0,3323.0,1.0
-0.078,0.926,-1.987,1.524,0.01,0.017,8021.0,3008.0,1.0
0.43,0.924,-1.297,2.208,0.012,0.014,6209.0,3116.0,1.0
0.466,0.942,-1.412,2.149,0.012,0.013,6448.0,2994.0,1.0
-0.349,0.964,-2.051,1.569,0.012,0.017,6572.0,2602.0,1.0
-0.258,0.915,-1.945,1.513,0.011,0.014,7332.0,3413.0,1.0
0.317,0.922,-1.349,2.106,0.011,0.013,6645.0,3326.0,1.0
-0.295,0.916,-2.018,1.419,0.011,0.015,7236.0,3087.0,1.0
-0.104,0.951,-1.928,1.653,0.01,0.016,8675.0,3000.0,1.0
-0.008,0.916,-1.654,1.813,0.01,0.016,8427.0,2792.0,1.0
0.513,0.954,-1.239,2.35,0.012,0.013,6102.0,3419.0,1.0
0.326,0.927,-1.43,2.034,0.012,0.014,5934.0,3225.0,1.0
0.051,0.9,-1.732,1.67,0.01,0.015,8771.0,3010.0,1.0
-0.092,0.915,-1.918,1.564,0.011,0.016,6855.0,2592.0,1.0
-0.285,0.951,-2.033,1.572,0.011,0.015,7058.0,3091.0,1.0
0.047,0.901,-1.678,1.709,0.01,0.016,8348.0,3119.0,1.0
-0.129,0.91,-1.86,1.587,0.011,0.015,6944.0,3002.0,1.0
-0.007,0.899,-1.651,1.7,0.01,0.014,7278.0,3208.0,1.0
-0.268,0.951,-2.096,1.455,0.011,0.015,7723.0,3240.0,1.0
-0.219,0.918,-1.936,1.487,0.01,0.016,7643.0,2793.0,1.0
0.243,0.899,-1.417,1.981,0.011,0.015,6984.0,3217.0,1.0
-0.439,1.01,-2.268,1.499,0.013,0.014,5785.0,3468.0,1.0
-0.106,0.948,-2.057,1.54,0.011,0.016,8163.0,3114.0,1.0
-0.525,1.024,-2.308,1.442,0.015,0.015,4643.0,3243.0,1.0
-0.21,0.925,-2.029,1.533,0.011,0.014,6561.0,3187.0,1.0
0.18,0.918,-1.597,1.836,0.01,0.017,8218.0,3139.0,1.0
0.106,0.931,-1.801,1.725,0.011,0.017,7646.0,2937.0,1.0
0.111,0.912,-1.614,1.814,0.01,0.015,8390.0,3021.0,1.0
-0.016,0.908,-1.867,1.598,0.011,0.016,7041.0,3140.0,1.0
0.345,0.922,-1.502,1.999,0.011,0.013,7152.0,3482.0,1.0
-0.272,0.947,-1.869,1.677,0.011,0.015,7112.0,2873.0,1.01
0.337,0.919,-1.396,2.066,0.011,0.015,7417.0,2792.0,1.0
0.334,0.221,0.0,0.718,0.003,0.002,4214.0,2638.0,1.0
0.336,0.218,0.0,0.711,0.003,0.002,4512.0,2668.0,1.0
0.313,0.236,0.0,0.745,0.005,0.003,2371.0,2686.0,1.0
0.307,0.236,0.0,0.74,0.005,0.004,2245.0,3034.0,1.0
0.356,0.235,0.0,0.767,0.004,0.003,2805.0,2748.0,1.0
0.349,0.23,0.0,0.746,0.004,0.003,3249.0,2937.0,1.0
0.312,0.224,0.0,0.721,0.004,0.003,2674.0,3020.0,1.0
0.357,0.227,0.0,0.747,0.004,0.003,2813.0,2996.0,1.0
0.338,0.222,0.001,0.724,0.003,0.002,4116.0,2455.0,1.0
0.338,0.223,0.0,0.733,0.003,0.002,4786.0,2953.0,1.0
0.302,0.237,0.0,0.754,0.006,0.004,1985.0,3141.0,1.0
0.315,0.225,0.0,0.715,0.004,0.003,3185.0,2791.0,1.0
0.33,0.221,0.0,0.722,0.003,0.002,4532.0,2427.0,1.0
0.339,0.223,0.0,0.726,0.003,0.002,3815.0,2873.0,1.0
0.347,0.233,0.0,0.749,0.004,0.003,2896.0,2597.0,1.0
0.326,0.218,0.0,0.715,0.003,0.002,4252.0,2864.0,1.0
0.34,0.221,0.0,0.724,0.003,0.002,4310.0,3114.0,1.0
0.329,0.217,0.001,0.711,0.003,0.002,4275.0,3038.0,1.0
0.348,0.23,0.001,0.746,0.004,0.003,3350.0,2599.0,1.0
0.343,0.224,0.0,0.73,0.004,0.003,3792.0,3125.0,1.0
0.317,0.223,0.0,0.712,0.004,0.003,2925.0,3271.0,1.0
0.362,0.248,0.0,0.795,0.005,0.004,2184.0,2988.0,1.0
0.341,0.224,0.0,0.73,0.003,0.002,3764.0,2457.0,1.0
0.365,0.264,0.001,0.82,0.006,0.004,1894.0,2605.0,1.0
0.344,0.23,0.0,0.744,0.004,0.003,3952.0,3037.0,1.0
0.323,0.226,0.0,0.721,0.004,0.003,3596.0,2673.0,1.0
0.325,0.22,0.0,0.718,0.003,0.002,4102.0,2539.0,1.0
0.321,0.216,0.0,0.703,0.003,0.002,4505.0,2946.0,1.0
0.329,0.22,0.0,0.723,0.003,0.002,4494.0,2822.0,1.0
0.318,0.231,0.0,0.739,0.004,0.003,2891.0,2848.0,1.0
0.349,0.232,0.0,0.76,0.004,0.003,2728.0,2782.0,1.0
0.31,0.224,0.001,0.724,0.004,0.003,2856.0,3056.0,1.0
0.335,0.222,0.0,0.727,0.003,0.002,4121.0,2534.0,1.0
0.332,0.221,0.0,0.72,0.003,0.002,4314.0,2561.0,1.0
0.334,0.238,0.0,0.762,0.005,0.003,2548.0,3247.0,1.0
0.33,0.24,0.0,0.767,0.006,0.004,1835.0,2856.0,1.0
0.332,0.229,0.0,0.74,0.004,0.003,3048.0,2931.0,1.0
0.337,0.226,0.001,0.739,0.004,0.003,2692.0,2888.0,1.0
0.332,0.226,0.0,0.723,0.004,0.003,2922.0,3060.0,1.0
0.329,0.224,0.0,0.733,0.004,0.003,2557.0,2940.0,1.0
0.335,0.223,0.0,0.728,0.003,0.002,4076.0,2247.0,1.0
0.329,0.22,0.004,0.724,0.003,0.002,4482.0,2781.0,1.0
0.337,0.246,0.0,0.769,0.005,0.004,2155.0,2876.0,1.0
0.333,0.229,0.0,0.737,0.004,0.003,3010.0,2784.0,1.0
0.329,0.221,0.0,0.732,0.003,0.002,3667.0,2443.0,1.0
0.337,0.224,0.0,0.731,0.003,0.003,4137.0,2602.0,1.0
0.331,0.228,0.0,0.732,0.004,0.003,3309.0,2960.0,1.0
0.332,0.22,0.0,0.721,0.003,0.002,4264.0,2694.0,1.0
0.334,0.222,0.0,0.712,0.003,0.002,3576.0,2293.0,1.0
0.337,0.222,0.0,0.719,0.003,0.002,3910.0,2786.0,1.0
0.339,0.231,0.0,0.747,0.004,0.003,3346.0,2768.0,1.0
0.335,0.223,0.0,0.732,0.004,0.003,3666.0,3066.0,1.0
0.33,0.227,0.001,0.725,0.004,0.003,3542.0,2784.0,1.0
0.335,0.246,0.0,0.775,0.005,0.004,2563.0,3301.0,1.0
0.332,0.22,0.0,0.721,0.004,0.003,3433.0,2592.0,1.0
0.34,0.258,0.0,0.801,0.006,0.004,1921.0,3078.0,1.0
0.334,0.226,0.0,0.737,0.004,0.003,3723.0,2562.0,1.0
0.333,0.23,0.0,0.737,0.004,0.003,3115.0,2472.0,1.0
0.337,0.226,0.0,0.737,0.004,0.003,3743.0,2651.0,1.0
0.331,0.223,0.0,0.725,0.003,0.002,4041.0,3014.0,1.0
0.333,0.22,0.0,0.718,0.003,0.002,4345.0,2667.0,1.0
0.331,0.234,0.0,0.751,0.005,0.003,2274.0,2410.0,1.0
0.335,0.23,0.0,0.743,0.004,0.003,2632.0,2802.0,1.0
0.336,0.232,0.0,0.74,0.004,0.003,2777.0,3228.0,1.0
0.331,0.216,0.0,0.702,0.003,0.002,4510.0,2254.0,1.0
0.332,0.219,0.0,0.715,0.003,0.002,4456.0,2948.0,1.0
0.353,0.244,0.001,0.783,0.005,0.003,2615.0,2979.0,1.0
0.363,0.247,0.0,0.785,0.005,0.004,2060.0,2706.0,1.0
0.312,0.226,0.0,0.722,0.004,0.003,2883.0,2609.0,1.0
0.315,0.222,0.0,0.714,0.004,0.003,3394.0,2892.0,1.0
0.355,0.233,0.0,0.76,0.004,0.003,2766.0,2834.0,1.0
0.313,0.218,0.0,0.699,0.004,0.003,2417.0,2812.0,1.0
0.327,0.217,0.0,0.705,0.003,0.002,4697.0,3246.0,1.0
0.333,0.222,0.001,0.722,0.003,0.002,4224.0,2619.0,1.0
0.362,0.254,0.0,0.805,0.005,0.004,2032.0,2413.0,1.0
0.353,0.238,0.0,0.769,0.004,0.003,2862.0,2501.0,1.0
0.341,0.222,0.001,0.724,0.003,0.002,4040.0,2574.0,1.0
0.323,0.219,0.0,0.717,0.004,0.002,3386.0,2348.0,1.0
0.322,0.226,0.0,0.727,0.004,0.003,3221.0,2636.0,1.0
0.342,0.222,0.0,0.726,0.003,0.002,3703.0,2393.0,1.0
0.327,0.222,0.0,0.72,0.003,0.002,4053.0,2682.0,1.0
0.334,0.22,0.0,0.723,0.003,0.002,3939.0,2693.0,1.0
0.312,0.221,0.0,0.715,0.004,0.003,3410.0,2966.0,1.0
0.322,0.216,0.0,0.711,0.003,0.002,3866.0,2503.0,1.0
0.353,0.232,0.001,0.756,0.004,0.003,3475.0,3222.0,1.0
0.302,0.237,0.0,0.748,0.005,0.003,2795.0,2711.0,1.0
0.328,0.216,0.0,0.715,0.003,0.002,4127.0,2751.0,1.0
0.296,0.244,0.0,0.753,0.006,0.004,2029.0,2876.0,1.0
0.322,0.224,0.001,0.723,0.004,0.003,3042.0,2851.0,1.0
0.345,0.232,0.0,0.752,0.004,0.003,3466.0,2463.0,1.0
0.337,0.227,0.0,0.735,0.003,0.002,3734.0,2356.0,1.0
0.348,0.222,0.001,0.732,0.003,0.002,4537.0,3004.0,1.0
0.338,0.22,0.0,0.722,0.003,0.002,4153.0,3109.0,1.0
0.351,0.241,0.0,0.769,0.004,0.003,2651.0,2214.0,1.0
0.316,0.224,0.0,0.72,0.004,0.003,2989.0,2843.0,1.0
0.355,0.234,0.0,0.761,0.004,0.003,2855.0,3035.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5107.0,2292.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5331.0,2966.0,1.0
0.03,0.031,0.0,0.086,0.001,0.0,3483.0,2158.0,1.0
0.029,0.03,0.0,0.082,0.001,0.0,3164.0,2759.0,1.0
0.033,0.031,0.0,0.09,0.0,0.0,3598.0,2669.0,1.0
0.033,0.031,0.0,0.09,0.0,0.0,3874.0,2537.0,1.0
0.029,0.028,0.0,0.082,0.0,0.0,3415.0,2819.0,1.0
0.033,0.03,0.0,0.089,0.0,0.0,3961.0,2625.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5047.0,2229.0,1.0
0.031,0.028,0.0,0.086,0.0,0.0,5510.0,2777.0,1.0
0.028,0.029,0.0,0.083,0.001,0.0,2541.0,2831.0,1.0
0.029,0.029,0.0,0.081,0.0,0.0,3879.0,2518.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5059.0,2577.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4818.0,2686.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,3909.0,2214.0,1.0
0.031,0.028,0.0,0.085,0.0,0.0,5338.0,2916.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,4885.0,2552.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5350.0,2812.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,3614.0,2269.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4706.0,2584.0,1.0
0.029,0.029,0.0,0.08,0.0,0.0,4295.0,3143.0,1.0
0.035,0.033,0.0,0.096,0.001,0.0,3047.0,2965.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4674.0,2325.0,1.0
0.035,0.035,0.0,0.102,0.001,0.0,2424.0,2436.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,4626.0,2903.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4723.0,2483.0,1.0
0.031,0.03,0.0,0.082,0.0,0.0,4989.0,2472.0,1.0
0.03,0.028,0.0,0.079,0.0,0.0,5128.0,2629.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,4894.0,2882.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,4372.0,2849.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,3826.0,2506.0,1.0
0.03,0.03,0.0,0.086,0.001,0.0,3308.0,3056.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5144.0,2377.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5552.0,2572.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,3205.0,3223.0,1.0
0.031,0.031,0.0,0.088,0.001,0.0,2502.0,2681.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3917.0,2992.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4044.0,2131.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,3885.0,2695.0,1.0
0.03,0.028,0.0,0.082,0.0,0.0,3399.0,2756.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5169.0,2197.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5138.0,1626.0,1.0
0.032,0.031,0.0,0.09,0.001,0.0,2820.0,2669.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4211.0,2611.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4830.0,2575.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4990.0,2438.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4058.0,2654.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5442.0,2793.0,1.0
0.031,0.028,0.0,0.083,0.0,0.0,4555.0,2058.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4817.0,2162.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4165.0,2672.0,1.0
0.031,0.03,0.0,0.082,0.0,0.0,5150.0,2830.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,4503.0,2924.0,1.0
0.032,0.032,0.0,0.093,0.001,0.0,3228.0,2831.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,4506.0,2672.0,1.0
0.032,0.034,0.0,0.095,0.001,0.0,2510.0,2947.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4739.0,2428.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,3814.0,2103.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4835.0,2441.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4722.0,2699.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,4512.0,2886.0,1.0
0.031,0.03,0.0,0.086,0.001,0.0,2739.0,2389.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,3663.0,2558.0,1.0
0.032,0.031,0.0,0.088,0.001,0.0,3182.0,3047.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5692.0,1958.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5420.0,2307.0,1.0
0.033,0.032,0.0,0.091,0.001,0.0,3381.0,2680.0,1.0
0.034,0.032,0.0,0.093,0.001,0.0,2947.0,2506.0,1.0
0.029,0.028,0.0,0.081,0.0,0.0,4083.0,2678.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4335.0,2624.0,1.0
0.033,0.03,0.0,0.089,0.0,0.0,3490.0,2681.0,1.0
0.029,0.028,0.0,0.08,0.0,0.0,3309.0,2569.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5937.0,3083.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,5568.0,2447.0,1.0
0.035,0.034,0.0,0.095,0.001,0.0,3013.0,2449.0,1.0
0.033,0.031,0.0,0.088,0.0,0.0,3496.0,2346.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,4924.0,2601.0,1.0
0.03,0.028,0.0,0.083,0.0,0.0,4329.0,2177.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4230.0,2560.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,4652.0,2350.0,1.0
0.03,0.029,0.0,0.085,0.0,0.0,4984.0,2628.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,4530.0,2428.0,1.0
0.03,0.029,0.0,0.08,0.0,0.0,4749.0,2423.0,1.0
0.03,0.028,0.0,0.082,0.0,0.0,4668.0,2530.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,4202.0,2812.0,1.0
0.028,0.029,0.0,0.083,0.0,0.0,3393.0,2460.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5195.0,2832.0,1.0
0.028,0.03,0.0,0.084,0.001,0.0,2376.0,2569.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,3834.0,2405.0,1.0
0.033,0.031,0.0,0.091,0.0,0.0,4280.0,2213.0,1.0
0.032,0.03,0.0,0.084,0.0,0.0,4691.0,1949.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5818.0,2873.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5567.0,2690.0,1.0
0.033,0.032,0.0,0.092,0.0,0.0,3490.0,2001.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4071.0,2657.0,1.0
0.033,0.031,0.0,0.09,0.001,0.0,3287.0,3365.0,1.0
0.013,0.094,-0.162,0.188,0.001,0.001,4395.0,3913.0,1.0
-0.026,0.093,-0.196,0.148,0.001,0.001,4290.0,3626.0,1.0
0.222,0.095,0.05,0.406,0.001,0.001,4128.0,3486.0,1.0
0.242,0.096,0.062,0.418,0.002,0.001,3949.0,3345.0,1.0
-0.174,0.097,-0.351,0.01,0.001,0.001,4246.0,3906.0,1.0
-0.124,0.097,-0.293,0.069,0.002,0.001,4163.0,3834.0,1.0
0.169,0.094,-0.011,0.343,0.001,0.001,4290.0,3416.0,1.0
-0.152,0.096,-0.329,0.036,0.002,0.001,3801.0,3176.0,1.0
-0.047,0.094,-0.216,0.135,0.001,0.001,4419.0,3810.0,1.0
0.003,0.094,-0.176,0.178,0.001,0.001,4064.0,3891.0,1.0
0.278,0.096,0.102,0.456,0.002,0.001,3996.0,3803.0,1.0
0.178,0.095,0.006,0.36,0.002,0.001,3871.0,3513.0,1.0
0.039,0.091,-0.123,0.219,0.001,0.001,4166.0,3388.0,1.0
-0.048,0.095,-0.214,0.142,0.001,0.001,4079.0,3586.0,1.0
-0.146,0.098,-0.322,0.05,0.002,0.001,3701.0,3630.0,1.0
0.033,0.092,-0.147,0.2,0.001,0.001,4388.0,3727.0,1.0
-0.062,0.096,-0.25,0.112,0.001,0.001,4371.0,3793.0,1.0
0.012,0.09,-0.146,0.188,0.001,0.001,4228.0,3700.0,1.0
-0.144,0.097,-0.342,0.024,0.002,0.001,4029.0,3385.0,1.0
-0.103,0.099,-0.294,0.08,0.002,0.001,4168.0,3626.0,1.0
0.124,0.094,-0.05,0.301,0.001,0.001,4123.0,3888.0,1.0
-0.237,0.104,-0.43,-0.048,0.002,0.001,3991.0,3971.0,1.0
-0.044,0.096,-0.229,0.138,0.001,0.001,4159.0,3677.0,1.0
-0.323,0.112,-0.531,-0.11,0.002,0.001,4044.0,3820.0,1.0
-0.104,0.096,-0.288,0.076,0.001,0.001,4306.0,3653.0,1.0
0.09,0.091,-0.078,0.262,0.001,0.001,4172.0,3698.0,1.0
0.06,0.095,-0.12,0.232,0.001,0.001,4328.0,3684.0,1.0
0.06,0.096,-0.119,0.24,0.001,0.001,4400.0,3611.0,1.0
-0.001,0.092,-0.176,0.166,0.001,0.001,4561.0,3675.0,1.0
0.183,0.095,-0.011,0.345,0.002,0.001,3936.0,3723.0,1.0
-0.149,0.098,-0.325,0.04,0.002,0.001,4222.0,3797.0,1.0
0.181,0.092,0.015,0.358,0.001,0.001,4084.0,3620.0,1.0
0.007,0.572,-1.067,1.096,0.009,0.008,4402.0,3196.0,1.0
-0.031,0.576,-1.141,1.036,0.009,0.008,4444.0,3169.0,1.0
0.217,0.57,-0.879,1.282,0.009,0.008,4453.0,3174.0,1.0
0.237,0.573,-0.82,1.331,0.009,0.008,4502.0,3268.0,1.0
-0.18,0.572,-1.261,0.893,0.009,0.008,4385.0,3126.0,1.0
-0.13,0.572,-1.241,0.898,0.009,0.008,4394.0,3263.0,1.0
0.163,0.571,-0.95,1.187,0.009,0.008,4480.0,3274.0,1.0
-0.158,0.574,-1.312,0.889,0.009,0.008,4410.0,3019.0,1.0
-0.053,0.571,-1.131,1.038,0.009,0.008,4491.0,3264.0,1.0
-0.003,0.572,-1.095,1.061,0.009,0.008,4473.0,3247.0,1.0
0.272,0.572,-0.784,1.367,0.009,0.007,4469.0,3210.0,1.0
0.172,0.572,-0.895,1.282,0.009,0.008,4462.0,3133.0,1.0
0.033,0.572,-1.001,1.151,0.009,0.008,4425.0,3197.0,1.0
-0.054,0.573,-1.111,1.064,0.009,0.008,4441.0,3192.0,1.0
-0.152,0.573,-1.217,0.961,0.009,0.008,4418.0,3032.0,1.0
0.027,0.573,-1.052,1.102,0.009,0.008,4425.0,3205.0,1.0
-0.067,0.573,-1.198,0.964,0.009,0.008,4446.0,3246.0,1.0
0.006,0.572,-1.127,1.044,0.009,0.008,4405.0,3245.0,1.0
-0.15,0.573,-1.282,0.879,0.009,0.008,4461.0,3248.0,1.0
-0.109,0.575,-1.176,0.981,0.009,0.008,4463.0,3193.0,1.0
0.118,0.574,-1.043,1.142,0.009,0.008,4468.0,3093.0,1.0
-0.243,0.576,-1.342,0.803,0.009,0.008,4521.0,3275.0,1.0
-0.05,0.573,-1.202,0.96,0.009,0.008,4484.0,3170.0,1.0
-0.329,0.577,-1.475,0.699,0.009,0.008,4461.0,3361.0,1.0
-0.109,0.571,-1.196,0.947,0.009,0.008,4455.0,3251.0,1.0
0.085,0.576,-1.01,1.152,0.009,0.008,4438.0,3352.0,1.0
0.055,0.573,-1.036,1.141,0.009,0.008,4508.0,3185.0,1.0
0.054,0.575,-1.052,1.116,0.009,0.008,4443.0,3247.0,1.0
-0.007,0.571,-1.083,1.067,0.009,0.008,4496.0,3224.0,1.0
0.177,0.569,-0.983,1.179,0.009,0.008,4404.0,3184.0,1.0
-0.155,0.573,-1.276,0.894,0.009,0.008,4461.0,3333.0,1.0
0.175,0.57,-0.943,1.198,0.009,0.008,4497.0,3296.0,1.0
0.006,0.651,-1.203,1.228,0.011,0.01,3303.0,2887.0,1.0
-0.021,0.647,-1.182,1.215,0.011,0.009,3453.0,3402.0,1.0
0.121,0.659,-1.151,1.328,0.012,0.009,3273.0,3046.0,1.0
0.126,0.665,-1.102,1.389,0.012,0.009,3144.0,3107.0,1.0
-0.097,0.65,-1.302,1.15,0.011,0.009,3266.0,3352.0,1.0
