mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.056,0.678,-1.303,1.236,0.013,0.01,2575.0,3302.0,1.0
-0.093,0.693,-1.378,1.193,0.013,0.01,2663.0,2794.0,1.0
0.139,0.68,-1.162,1.35,0.014,0.01,2444.0,3191.0,1.0
-0.136,0.699,-1.332,1.286,0.014,0.01,2501.0,2886.0,1.0
-0.005,0.679,-1.317,1.249,0.013,0.009,2588.0,3032.0,1.0
0.062,0.673,-1.199,1.314,0.013,0.01,2583.0,2961.0,1.0
0.214,0.708,-1.108,1.502,0.016,0.011,1992.0,2582.0,1.0
0.138,0.683,-1.138,1.385,0.014,0.01,2446.0,2914.0,1.0
0.01,0.676,-1.279,1.22,0.013,0.01,2593.0,3062.0,1.0
0.023,0.677,-1.327,1.208,0.014,0.01,2501.0,2927.0,1.0
-0.063,0.676,-1.248,1.291,0.013,0.009,2590.0,2779.0,1.0
0.058,0.682,-1.206,1.349,0.013,0.01,2587.0,2739.0,1.0
0.038,0.671,-1.3,1.24,0.013,0.009,2613.0,2754.0,1.0
0.011,0.668,-1.273,1.245,0.013,0.009,2595.0,2997.0,1.0
-0.049,0.683,-1.318,1.179,0.013,0.01,2761.0,3134.0,1.0
-0.025,0.676,-1.183,1.397,0.013,0.01,2643.0,2979.0,1.0
0.111,0.679,-1.171,1.376,0.014,0.01,2417.0,2938.0,1.0
-0.117,0.682,-1.425,1.129,0.014,0.01,2537.0,2709.0,1.0
-0.05,0.687,-1.31,1.312,0.014,0.01,2498.0,2891.0,1.0
-0.135,0.688,-1.397,1.221,0.014,0.01,2494.0,2845.0,1.0
-0.047,0.685,-1.325,1.219,0.013,0.01,2709.0,3215.0,1.0
0.116,0.676,-1.149,1.368,0.014,0.01,2433.0,2698.0,1.0
0.024,0.676,-1.235,1.307,0.013,0.01,2624.0,2949.0,1.0
0.029,0.668,-1.243,1.254,0.013,0.009,2540.0,2944.0,1.0
0.041,0.678,-1.184,1.352,0.013,0.01,2570.0,3039.0,1.0
0.161,0.692,-1.136,1.438,0.014,0.01,2355.0,2844.0,1.0
-0.046,0.675,-1.335,1.196,0.013,0.009,2524.0,3116.0,1.0
0.139,0.69,-1.187,1.403,0.014,0.01,2343.0,2930.0,1.0
-0.08,0.671,-1.321,1.19,0.013,0.009,2764.0,3097.0,1.0
-0.093,0.678,-1.269,1.247,0.013,0.009,2656.0,3028.0,1.0
0.055,0.702,-1.256,1.361,0.016,0.011,1992.0,2806.0,1.0
0.065,0.698,-1.314,1.302,0.015,0.011,2130.0,2874.0,1.0
-0.17,0.669,-1.39,1.095,0.014,0.01,2258.0,2831.0,1.0
-0.19,0.68,-1.46,1.094,0.014,0.01,2341.0,3035.0,1.0
0.008,0.684,-1.304,1.244,0.014,0.01,2226.0,2940.0,1.0
-0.243,0.678,-1.471,1.029,0.014,0.01,2235.0,2855.0,1.0
-0.115,0.668,-1.335,1.117,0.013,0.009,2635.0,3373.0,1.0
-0.055,0.673,-1.301,1.178,0.014,0.01,2389.0,3257.0,1.0
0.079,0.707,-1.216,1.436,0.016,0.011,1952.0,3131.0,1.0
0.021,0.695,-1.285,1.316,0.015,0.01,2273.0,2978.0,1.0
-0.092,0.666,-1.319,1.148,0.013,0.009,2606.0,3179.0,1.0
-0.088,0.676,-1.303,1.209,0.013,0.01,2790.0,3026.0,1.0
-0.175,0.676,-1.489,1.053,0.013,0.009,2624.0,3089.0,1.0
-0.044,0.668,-1.207,1.254,0.014,0.01,2448.0,3046.0,1.0
-0.076,0.672,-1.393,1.118,0.013,0.009,2769.0,3236.0,1.0
-0.09,0.666,-1.32,1.159,0.014,0.01,2415.0,3089.0,1.0
-0.162,0.666,-1.385,1.085,0.013,0.01,2409.0,2940.0,1.0
-0.145,0.671,-1.392,1.115,0.013,0.009,2595.0,3246.0,1.0
-0.005,0.683,-1.236,1.307,0.014,0.01,2487.0,3142.0,1.0
-0.217,0.675,-1.505,1.007,0.014,0.01,2364.0,3262.0,1.0
-0.152,0.67,-1.446,1.037,0.013,0.009,2702.0,3073.0,1.0
-0.233,0.68,-1.453,1.069,0.014,0.01,2218.0,2976.0,1.0
-0.151,0.666,-1.445,1.031,0.013,0.009,2507.0,3319.0,1.0
-0.001,0.683,-1.279,1.26,0.014,0.01,2466.0,2790.0,1.0
-0.083,0.668,-1.335,1.175,0.014,0.01,2297.0,3116.0,1.0
-0.09,0.664,-1.305,1.146,0.014,0.01,2284.0,3370.0,1.0
-0.061,0.666,-1.276,1.21,0.013,0.009,2639.0,3115.0,1.0
0.039,0.691,-1.193,1.398,0.014,0.01,2388.0,3043.0,1.0
-0.156,0.681,-1.413,1.142,0.013,0.009,2585.0,2437.0,1.0
0.014,0.692,-1.297,1.256,0.014,0.01,2365.0,3083.0,1.0
0.064,0.681,-1.29,1.252,0.015,0.01,2182.0,3053.0,1.0
0.063,0.684,-1.18,1.372,0.015,0.01,2213.0,3056.0,1.0
0.226,0.699,-1.127,1.482,0.017,0.012,1702.0,2667.0,1.0
0.238,0.707,-1.083,1.536,0.016,0.012,1892.0,2652.0,1.0
-0.011,0.695,-1.288,1.301,0.015,0.01,2268.0,3004.0,1.0
-0.035,0.69,-1.296,1.295,0.014,0.01,2329.0,3131.0,1.0
0.18,0.689,-1.113,1.472,0.016,0.011,1946.0,2687.0,1.0
-0.085,0.704,-1.407,1.179,0.016,0.011,1989.0,3097.0,1.0
0.033,0.675,-1.193,1.292,0.014,0.01,2173.0,3311.0,1.0
0.102,0.681,-1.16,1.364,0.014,0.01,2324.0,2930.0,1.0
0.258,0.71,-1.024,1.605,0.017,0.012,1640.0,2657.0,1.01
0.179,0.68,-1.091,1.439,0.015,0.011,1968.0,2727.0,1.0
0.053,0.683,-1.314,1.257,0.014,0.01,2424.0,3080.0,1.0
0.066,0.689,-1.179,1.384,0.015,0.011,2090.0,3391.0,1.0
-0.016,0.694,-1.319,1.28,0.015,0.01,2258.0,3009.0,1.0
0.106,0.673,-1.115,1.391,0.015,0.01,2066.0,3157.0,1.0
0.076,0.68,-1.193,1.356,0.015,0.01,2131.0,3137.0,1.0
0.063,0.678,-1.193,1.322,0.014,0.01,2283.0,3038.0,1.0
-0.017,0.692,-1.285,1.308,0.015,0.01,2208.0,3367.0,1.0
0.016,0.683,-1.286,1.261,0.014,0.01,2428.0,2834.0,1.0
0.156,0.683,-1.12,1.436,0.015,0.011,2049.0,2937.0,1.0
-0.056,0.706,-1.304,1.303,0.015,0.011,2216.0,2988.0,1.0
-0.006,0.687,-1.359,1.197,0.015,0.01,2209.0,2713.0,1.0
-0.073,0.707,-1.334,1.273,0.016,0.011,2001.0,2910.0,1.0
0.004,0.693,-1.232,1.321,0.015,0.011,2124.0,3292.0,1.0
0.159,0.682,-1.133,1.4,0.015,0.011,2051.0,2706.0,1.0
0.064,0.674,-1.296,1.231,0.014,0.01,2296.0,3068.0,1.0
0.069,0.684,-1.271,1.287,0.015,0.01,2206.0,3063.0,1.0
0.089,0.672,-1.248,1.257,0.015,0.011,1982.0,3183.0,1.0
0.209,0.692,-1.087,1.49,0.016,0.011,1984.0,3055.0,1.0
-0.001,0.685,-1.319,1.24,0.015,0.011,2014.0,3192.0,1.0
0.187,0.69,-1.087,1.474,0.015,0.011,2117.0,2734.0,1.0
-0.128,0.909,-1.749,1.644,0.009,0.015,9184.0,3151.0,1.0
0.034,0.917,-1.741,1.679,0.01,0.016,8355.0,3176.0,1.0
-0.151,0.937,-1.846,1.626,0.011,0.015,7639.0,3158.0,1.0
-0.066,0.918,-1.803,1.65,0.01,0.017,8688.0,2965.0,1.0
0.577,1.014,-1.385,2.446,0.015,0.015,4854.0,2820.0,1.0
-0.167,0.953,-1.972,1.598,0.011,0.017,7588.0,3116.0,1.0
0.274,0.965,-1.567,2.028,0.011,0.016,8210.0,3103.0,1.0
0.177,0.937,-1.506,1.986,0.01,0.018,7943.0,2925.0,1.0
0.361,0.961,-1.452,2.172,0.01,0.015,8658.0,3638.0,1.0
-0.224,0.935,-1.915,1.537,0.011,0.015,7846.0,2648.0,1.0
-0.175,0.94,-1.816,1.753,0.01,0.016,9237.0,3126.0,1.0
-0.307,0.983,-2.092,1.634,0.012,0.015,6999.0,3441.0,1.0
-0.029,0.932,-1.778,1.741,0.01,0.017,8501.0,3089.0,1.0
0.279,0.941,-1.595,1.928,0.011,0.014,7359.0,3416.0,1.0
0.244,0.928,-1.601,1.912,0.011,0.017,7720.0,2962.0,1.0
-0.393,0.999,-2.187,1.531,0.013,0.015,6198.0,3059.0,1.0
-0.418,1.002,-2.346,1.424,0.013,0.016,5533.0,2950.0,1.0
-0.05,0.922,-1.741,1.72,0.011,0.015,7329.0,3011.0,1.0
0.186,0.92,-1.458,1.999,0.01,0.015,8222.0,2893.0,1.0
-0.083,0.924,-1.736,1.722,0.01,0.016,8282.0,2923.0,1.0
-0.302,0.947,-2.071,1.492,0.012,0.015,6570.0,2963.0,1.0
0.288,0.927,-1.546,1.944,0.011,0.015,6773.0,2994.0,1.0
0.047,0.921,-1.567,1.885,0.01,0.018,8623.0,2919.0,1.0
0.105,0.911,-1.628,1.762,0.01,0.015,8629.0,2926.0,1.0
0.076,0.914,-1.643,1.8,0.01,0.016,8374.0,3216.0,1.0
-0.415,1.008,-2.341,1.424,0.012,0.015,6752.0,3062.0,1.0
-0.22,0.921,-1.843,1.595,0.011,0.015,6959.0,3019.0,1.0
-0.111,0.905,-1.797,1.586,0.011,0.015,6759.0,3130.0,1.0
0.063,0.933,-1.738,1.813,0.01,0.016,9100.0,3164.0,1.0
0.002,0.943,-1.802,1.707,0.01,0.016,8914.0,3345.0,1.0
0.261,0.94,-1.557,1.961,0.012,0.014,6540.0,3015.0,1.0
0.088,0.917,-1.656,1.836,0.011,0.015,7539.0,2997.0,1.0
-0.091,0.92,-1.777,1.632,0.01,0.017,9075.0,3120.0,1.0
0.053,0.91,-1.648,1.778,0.01,0.016,8035.0,2923.0,1.0
-0.163,0.928,-1.842,1.701,0.011,0.016,7207.0,2889.0,1.0
-0.092,0.909,-1.779,1.683,0.01,0.017,7554.0,2753.0,1.0
0.564,1.011,-1.338,2.434,0.015,0.014,4775.0,3179.0,1.0
-0.146,0.913,-1.852,1.574,0.01,0.015,7839.0,2931.0,1.0
0.28,0.932,-1.461,2.055,0.011,0.016,7145.0,2768.0,1.0
0.211,0.911,-1.439,2.037,0.01,0.014,8325.0,3287.0,1.0
0.362,0.977,-1.593,2.08,0.012,0.014,7130.0,3128.0,1.0
-0.233,0.923,-1.898,1.569,0.01,0.014,8439.0,2990.0,1.0
-0.17,0.885,-1.788,1.514,0.01,0.014,8628.0,2852.0,1.0
-0.33,0.935,-2.059,1.493,0.011,0.013,7139.0,3449.0,1.0
-0.026,0.919,-1.672,1.787,0.01,0.016,8393.0,2773.0,1.0
0.298,0.948,-1.475,2.091,0.011,0.016,7614.0,3011.0,1.0
0.226,0.948,-1.589,1.946,0.011,0.017,7512.0,3110.0,1.0
-0.431,0.988,-2.267,1.497,0.013,0.016,5870.0,2950.0,1.0
-0.42,1.006,-2.213,1.57,0.013,0.016,6190.0,3156.0,1.0
-0.045,0.935,-1.786,1.704,0.01,0.016,8122.0,2674.0,1.0
0.21,0.933,-1.602,1.889,0.01,0.015,8340.0,3392.0,1.0
-0.068,0.913,-1.841,1.62,0.01,0.016,7652.0,3186.0,1.0
-0.291,0.931,-2.013,1.523,0.011,0.015,7256.0,3132.0,1.0
0.298,0.94,-1.572,1.984,0.011,0.015,7528.0,2998.0,1.0
0.062,0.928,-1.753,1.761,0.01,0.015,7876.0,3115.0,1.0
0.106,0.915,-1.501,1.937,0.01,0.016,8685.0,3056.0,1.0
0.069,0.91,-1.694,1.748,0.01,0.015,9049.0,3093.0,1.0
-0.388,0.966,-2.035,1.453,0.013,0.014,5683.0,3164.0,1.0
-0.226,0.918,-2.073,1.42,0.01,0.014,7630.0,3263.0,1.0
-0.092,0.931,-1.744,1.747,0.01,0.016,8155.0,3016.0,1.0
0.064,0.923,-1.693,1.747,0.01,0.016,9419.0,3111.0,1.0
0.007,0.914,-1.809,1.634,0.01,0.016,8231.0,3347.0,1.0
0.259,0.95,-1.581,2.043,0.011,0.016,7600.0,2707.0,1.0
0.099,0.928,-1.648,1.803,0.01,0.017,9073.0,3119.0,1.0
-0.088,0.932,-1.941,1.601,0.011,0.015,7748.0,2823.0,1.0
0.065,0.914,-1.584,1.807,0.01,0.016,8867.0,3147.0,1.0
-0.148,0.947,-1.971,1.614,0.011,0.017,7757.0,2852.0,1.0
-0.06,0.927,-1.743,1.82,0.01,0.018,8818.0,2572.0,1.0
0.548,1.035,-1.354,2.51,0.016,0.015,3917.0,3249.0,1.0
-0.127,0.916,-1.88,1.598,0.009,0.015,9685.0,2876.0,1.0
0.256,0.956,-1.513,2.012,0.011,0.015,7364.0,3271.0,1.0
0.194,0.965,-1.636,1.967,0.011,0.017,7716.0,2767.0,1.0
0.331,0.981,-1.452,2.25,0.011,0.015,7463.0,3322.0,1.0
-0.227,0.97,-2.042,1.625,0.01,0.016,9758.0,2902.0,1.0
-0.147,0.939,-1.937,1.614,0.011,0.017,7591.0,2850.0,1.0
-0.327,0.919,-2.069,1.432,0.011,0.015,7398.0,2719.0,1.0
-0.021,0.903,-1.745,1.636,0.009,0.017,9988.0,3020.0,1.0
0.289,0.959,-1.455,2.123,0.011,0.016,7361.0,2957.0,1.0
0.221,0.919,-1.557,1.892,0.009,0.015,9418.0,3614.0,1.0
-0.409,0.968,-2.114,1.527,0.013,0.014,5624.0,3337.0,1.0
-0.431,0.966,-2.133,1.521,0.012,0.014,6684.0,3245.0,1.0
-0.035,0.9,-1.547,1.801,0.01,0.016,8439.0,3155.0,1.0
0.196,0.912,-1.623,1.825,0.011,0.014,6632.0,3317.0,1.0
-0.065,0.922,-1.802,1.655,0.01,0.015,8247.0,3063.0,1.0
-0.294,0.932,-2.024,1.447,0.011,0.015,7434.0,2803.0,1.0
0.306,0.944,-1.433,2.128,0.01,0.014,8243.0,3252.0,1.0
0.062,0.942,-1.713,1.867,0.01,0.015,8939.0,3466.0,1.0
0.125,0.937,-1.659,1.887,0.011,0.017,7231.0,2913.0,1.0
0.107,0.923,-1.6,1.863,0.01,0.016,8164.0,2955.0,1.0
-0.398,0.942,-2.074,1.451,0.014,0.013,4825.0,3186.0,1.0
-0.209,0.92,-1.918,1.519,0.01,0.014,8056.0,3301.0,1.0
-0.093,0.937,-1.911,1.624,0.01,0.017,7911.0,2878.0,1.0
0.064,0.921,-1.695,1.793,0.011,0.016,7671.0,2921.0,1.0
0.031,0.96,-1.724,1.916,0.01,0.017,8576.0,3087.0,1.0
0.246,0.953,-1.532,2.058,0.012,0.016,6689.0,2801.0,1.0
0.151,0.92,-1.629,1.79,0.009,0.016,9760.0,2953.0,1.0
0.334,0.225,0.0,0.735,0.003,0.002,4170.0,2393.0,1.0
0.333,0.219,0.0,0.722,0.003,0.002,4119.0,2322.0,1.0
0.324,0.223,0.0,0.721,0.003,0.003,3665.0,2346.0,1.0
0.329,0.22,0.0,0.713,0.003,0.002,4188.0,2563.0,1.0
0.357,0.263,0.0,0.823,0.006,0.004,2081.0,2941.0,1.0
0.327,0.224,0.0,0.729,0.003,0.003,4325.0,2249.0,1.0
0.347,0.234,0.0,0.75,0.004,0.003,3900.0,2992.0,1.0
0.343,0.229,0.001,0.757,0.004,0.003,3812.0,2127.0,1.0
0.349,0.239,0.0,0.764,0.004,0.003,3380.0,2600.0,1.0
0.323,0.224,0.0,0.724,0.003,0.002,4471.0,2907.0,1.0
0.327,0.224,0.0,0.728,0.003,0.002,4206.0,2675.0,1.0
0.314,0.226,0.0,0.721,0.004,0.003,2901.0,2636.0,1.0
0.332,0.226,0.0,0.737,0.003,0.002,4188.0,2508.0,1.0
0.348,0.234,0.0,0.758,0.004,0.003,3493.0,2967.0,1.0
0.345,0.23,0.0,0.754,0.004,0.003,3149.0,2358.0,1.0
0.313,0.236,0.0,0.744,0.005,0.003,2608.0,2606.0,1.0
0.317,0.24,0.0,0.759,0.004,0.003,2815.0,3129.0,1.0
0.333,0.225,0.001,0.724,0.003,0.002,4638.0,3203.0,1.0
0.343,0.228,0.001,0.742,0.003,0.003,4119.0,2980.0,1.0
0.332,0.225,0.0,0.727,0.003,0.002,4394.0,2351.0,1.0
0.319,0.228,0.001,0.733,0.004,0.003,3911.0,3079.0,1.0
0.345,0.239,0.0,0.768,0.004,0.003,3482.0,2621.0,1.0
0.338,0.226,0.0,0.739,0.003,0.002,4266.0,2799.0,1.0
0.337,0.226,0.0,0.732,0.003,0.002,4467.0,2540.0,1.0
0.339,0.225,0.0,0.735,0.003,0.002,3666.0,2056.0,1.0
0.318,0.239,0.0,0.76,0.004,0.003,2661.0,2458.0,1.0
0.326,0.226,0.0,0.728,0.003,0.002,3763.0,2308.0,1.0
0.334,0.223,0.0,0.729,0.003,0.002,4168.0,2651.0,1.0
0.337,0.228,0.0,0.737,0.003,0.002,4509.0,2599.0,1.0
0.335,0.223,0.0,0.73,0.003,0.002,4352.0,2259.0,1.0
0.34,0.23,0.0,0.739,0.004,0.003,3336.0,2539.0,1.0
0.34,0.228,0.001,0.739,0.004,0.003,3349.0,2804.0,1.0
0.332,0.225,0.0,0.728,0.003,0.002,3913.0,2722.0,1.0
0.336,0.224,0.0,0.733,0.003,0.002,3625.0,1887.0,1.0
0.333,0.225,0.0,0.73,0.003,0.002,3797.0,2277.0,1.0
0.333,0.226,0.0,0.738,0.003,0.003,3827.0,2442.0,1.0
0.337,0.255,0.0,0.798,0.006,0.004,2174.0,2629.0,1.0
0.33,0.228,0.0,0.739,0.003,0.002,3746.0,2582.0,1.0
0.331,0.23,0.0,0.731,0.004,0.003,3506.0,2502.0,1.0
0.334,0.229,0.0,0.744,0.004,0.003,3342.0,2476.0,1.0
0.336,0.235,0.0,0.749,0.004,0.003,3402.0,2160.0,1.0
0.332,0.224,0.001,0.743,0.003,0.002,3928.0,2762.0,1.0
0.33,0.226,0.0,0.727,0.003,0.002,4014.0,2839.0,1.0
0.331,0.236,0.0,0.757,0.004,0.003,2711.0,2276.0,1.0
0.334,0.222,0.0,0.718,0.003,0.002,4657.0,2748.0,1.0
0.336,0.234,0.0,0.749,0.004,0.003,3448.0,2617.0,1.0
0.335,0.23,0.001,0.74,0.004,0.003,3808.0,3057.0,1.0
0.333,0.241,0.0,0.761,0.005,0.003,2686.0,2833.0,1.0
0.333,0.244,0.0,0.774,0.005,0.003,2599.0,2990.0,1.0
0.334,0.221,0.0,0.717,0.003,0.002,4177.0,2258.0,1.0
0.335,0.227,0.001,0.729,0.003,0.003,3575.0,2122.0,1.0
0.336,0.224,0.001,0.742,0.004,0.002,3509.0,2483.0,1.0
0.333,0.231,0.0,0.743,0.004,0.003,3991.0,2949.0,1.0
0.332,0.231,0.0,0.747,0.004,0.003,3131.0,2316.0,1.0
0.332,0.221,0.0,0.72,0.003,0.002,4074.0,2462.0,1.0
0.336,0.228,0.0,0.739,0.003,0.003,4047.0,2683.0,1.0
0.331,0.226,0.0,0.735,0.003,0.002,4036.0,2484.0,1.0
0.329,0.238,0.0,0.753,0.005,0.003,2518.0,2467.0,1.0
0.333,0.226,0.0,0.737,0.004,0.003,3515.0,2158.0,1.0
0.329,0.222,0.0,0.723,0.003,0.002,4267.0,2344.0,1.0
0.332,0.222,0.0,0.724,0.003,0.002,3879.0,2248.0,1.0
0.329,0.225,0.0,0.727,0.003,0.002,4273.0,2253.0,1.0
0.339,0.23,0.0,0.75,0.004,0.003,3892.0,3012.0,1.0
0.327,0.224,0.001,0.724,0.004,0.003,3329.0,2748.0,1.0
0.334,0.223,0.0,0.727,0.003,0.002,3907.0,2294.0,1.0
0.332,0.22,0.001,0.722,0.003,0.002,4416.0,2901.0,1.0
0.343,0.229,0.0,0.747,0.003,0.003,4167.0,3127.0,1.0
0.338,0.223,0.0,0.73,0.003,0.002,3806.0,2346.0,1.0
0.306,0.248,0.0,0.775,0.006,0.004,1913.0,2565.0,1.0
0.343,0.229,0.0,0.746,0.003,0.002,4061.0,2430.0,1.0
0.321,0.232,0.0,0.744,0.004,0.003,3153.0,2643.0,1.0
0.322,0.225,0.001,0.724,0.003,0.003,4003.0,3182.0,1.0
0.315,0.23,0.0,0.739,0.004,0.003,3115.0,2977.0,1.0
0.345,0.228,0.0,0.738,0.004,0.003,3743.0,2715.0,1.0
0.343,0.23,0.0,0.748,0.004,0.003,3643.0,2491.0,1.0
0.355,0.239,0.0,0.771,0.005,0.003,2666.0,2949.0,1.0
0.334,0.224,0.0,0.722,0.003,0.002,4583.0,2776.0,1.0
0.316,0.226,0.0,0.732,0.004,0.003,3136.0,2109.0,1.0
0.319,0.222,0.001,0.719,0.004,0.003,3285.0,2524.0,1.0
0.354,0.243,0.0,0.783,0.005,0.003,2389.0,2478.0,1.0
0.35,0.245,0.0,0.781,0.005,0.003,2325.0,2493.0,1.0
0.333,0.223,0.001,0.724,0.003,0.002,4278.0,2392.0,1.0
0.322,0.221,0.0,0.712,0.003,0.002,3972.0,2729.0,1.0
0.332,0.227,0.0,0.729,0.003,0.002,4512.0,2492.0,1.0
0.349,0.232,0.0,0.749,0.004,0.003,3352.0,2580.0,1.0
0.322,0.229,0.0,0.735,0.004,0.003,2848.0,2430.0,1.0
0.33,0.225,0.001,0.73,0.003,0.002,4049.0,2374.0,1.0
0.328,0.222,0.0,0.724,0.003,0.002,4727.0,3293.0,1.0
0.33,0.222,0.0,0.716,0.003,0.002,4284.0,2538.0,1.0
0.353,0.247,0.0,0.78,0.005,0.003,2563.0,2467.0,1.0
0.341,0.231,0.001,0.753,0.004,0.003,3762.0,2534.0,1.0
0.336,0.223,0.0,0.717,0.003,0.002,3942.0,2807.0,1.0
0.331,0.219,0.001,0.714,0.003,0.002,4937.0,2709.0,1.0
0.335,0.223,0.0,0.73,0.003,0.002,4177.0,2566.0,1.0
0.321,0.225,0.0,0.729,0.003,0.003,4022.0,2572.0,1.0
0.333,0.227,0.001,0.735,0.004,0.003,3615.0,3083.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5309.0,2367.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,5252.0,2304.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4160.0,2235.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,5069.0,2224.0,1.0
0.033,0.034,0.0,0.094,0.001,0.0,2848.0,2643.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,5014.0,2322.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,4598.0,2916.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,5502.0,2324.0,1.0
0.033,0.032,0.0,0.089,0.0,0.0,4162.0,2467.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,5370.0,2464.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5229.0,2422.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4033.0,2542.0,1.0
0.031,0.028,0.0,0.084,0.0,0.0,4847.0,2318.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,4609.0,2582.0,1.0
0.032,0.031,0.0,0.085,0.0,0.0,3600.0,2084.0,1.0
0.029,0.029,0.0,0.081,0.0,0.0,3219.0,2223.0,1.0
0.029,0.03,0.0,0.084,0.0,0.0,3730.0,2700.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5833.0,2578.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5514.0,2882.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5440.0,2334.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4938.0,2567.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,4734.0,2277.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4661.0,2176.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5314.0,2408.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,4850.0,1775.0,1.0
0.03,0.031,0.0,0.087,0.0,0.0,3313.0,2258.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5031.0,2415.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5467.0,2448.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5206.0,2180.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5750.0,2353.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,4239.0,2286.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,3554.0,2607.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4811.0,2227.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4154.0,1779.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4590.0,1955.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,5290.0,2331.0,1.0
0.032,0.033,0.0,0.092,0.001,0.0,2948.0,2267.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,4868.0,2223.0,1.0
0.031,0.031,0.0,0.09,0.0,0.0,4512.0,2395.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4046.0,2146.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4291.0,2605.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,4855.0,2521.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4591.0,2576.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3373.0,2304.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5495.0,2334.0,1.0
0.031,0.031,0.0,0.089,0.0,0.0,4273.0,2651.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5344.0,2692.0,1.0
0.031,0.031,0.0,0.09,0.0,0.0,3237.0,2844.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,3468.0,2503.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,4773.0,2260.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,3862.0,1996.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5264.0,2386.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4722.0,2715.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3896.0,2405.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5146.0,2191.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4892.0,2374.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,5174.0,2106.0,1.0
0.031,0.031,0.0,0.086,0.0,0.0,3091.0,2437.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4622.0,2027.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5690.0,2249.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4214.0,2064.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,5193.0,2172.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4925.0,2736.0,1.0
0.03,0.028,0.0,0.081,0.0,0.0,3390.0,2839.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4782.0,2174.0,1.0
0.031,0.028,0.0,0.084,0.0,0.0,5515.0,2734.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5724.0,2856.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4771.0,1921.0,1.0
0.029,0.031,0.0,0.086,0.001,0.0,2592.0,2633.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5229.0,2509.0,1.0
0.03,0.03,0.0,0.083,0.0,0.0,3878.0,2555.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,5036.0,2832.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,3985.0,2653.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4916.0,2302.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,4745.0,2225.0,1.0
